object,correct_location,predicted_location,location_choices,correct_prediction
beard color gel,utility room,study,"['tin', 'study', ' middle of the room', 'utility room', 'deck']",False
beauty pack,utility room,house,"['backyard', 'study', 'palace', 'utility room', 'house']",False
bed,bedroom,bedroom,"['bedroom drawer', 'pod', 'dishwasher', 'bedroom', 'packet']",True
bedroom,dwelling,dwelling,"['class room', 'range', 'refrigerator', 'sack', 'dwelling']",True
beer,can,can,"['sofa', 'engine', 'most rooms', 'can', 'engine']",True
beet,can,container,"['can', 'foyer', 'loungeroom', 'container', 'toaster']",False
belt,closet,closet,"['jacket', 'most rooms', 'closet', 'hall', 'childs room']",True
beverage,bottle,dining room,"[""prostitute's bedroom"", 'parlor', 'bottle', 'case', 'dining room']",False
binoculars,suitcase,shelf,"['suitcase', 'kitchen or bathroom', 'belfry', 'shelf', 'quiver']",False
biscuit,oven,oven,"['dumpster', 'stove', 'oven', 'mansion', ""children's room""]",True
blanket,closet,dimly lit room,"['dimly lit room', 'closet', 'toolbox', 'wallet', 'hive']",False
bleach cleanser,bathroom,bathroom,"['bathroom', 'motel room', 'attic', ""children's room"", 'jar']",True
blender,kitchen,kitchen,"['living rooms', 'kitchen', 'package', 'hotel room', 'wardrobe']",True
blender jar,garage,pantry,"['bar', 'pitcher', 'sack', 'garage', 'pantry']",False
blind,bedroom,bedroom,"['briefcase', 'beehive', 'bedroom', 'palace', 'bed']",True
blouse,suitcase,suitcase,"['butt', 'locker', 'suitcase', 'tea room', 'bowl']",True
board game,childs room,most rooms,"['bed', 'childs room', 'furniture', 'different room', 'most rooms']",False
boat,bay,bay,"['bay', 'quiver', ""men's restroom"", 'pantry', 'every bedroom']",True
boater,boat,boat,"['dining room', ""person's living room"", 'boat', 'stand', 'place']",True
bolt,jar,package,"['bundle', 'jar', 'package', 'garbage', 'den']",False
book,living room,living room,"['aquarium', 'bike', 'living room', 'garden', 'locker']",True
bookcase,den,bookshelf,"['pot', 'hospital drug storeroom', 'bookshelf', 'den', 'nest']",False
bookend,utility room,every bedroom,"['bathroom drawer', 'larder', 'every bedroom', 'glass', 'utility room']",False
bookshelf,bedroom,bedroom,"['toaster', 'boot', 'hamper', 'bedroom', 'teapot']",True
boot,living room,floor,"['tin', 'floor', 'belfry', 'one room flat', 'living room']",False
booze,bar,bar,"['small room', 'hall', 'bar', 'mailbox', 'hive']",True
bottle,kitchen,kitchen,"['kitchen', 'floor', 'waiting room', 'dumpster', 'briefcase']",True
bourbon,barrel,barrel,"['bathtub', 'barrel', 'card room', 'sofa', 'tin']",True
bowl,kitchen,kitchen,"['packet', 'backyard', 'kitchen', 'locker', 'grand ballroom']",True
box,bedroom,drawer,"['bottle', 'bedroom', 'drawer', 'bath', 'anor room']",False
bra,drawer,drawer,"['cat', 'guest room', 'pot', 'bath', 'drawer']",True
brain,head,head,"['every bedroom', 'beehive', 'head', 'bowl', 'keg']",True
brandy,bar,bar,"['microwave', 'waiting room', 'bar', 'grand ballroom', 'tank']",True
bread,kitchen,kitchen,"['machine', 'kitchen', 'dining room', 'corridor', 'closet']",True
breakfast,table,table,"['table', 'childs room', 'parlor', 'machine', 'garbage']",True
broccoli,oven,oven,"['tin', 'most rooms', 'packet', 'truck', 'oven']",True
broiler,oven,oven,"['oven', 'motorbike', 'broom closet', 'cellar', 'pot']",True
broom,cabinet,schoolroom,"['cabinet', 'den', 'butt', 'one of the classrooms', 'schoolroom']",False
bug,garden,garden,"['childs room', 'card room', 'cup', 'garden', 'broom closet']",True
bulb,lamp,lamp,"['cabin', 'lamp', 'lounge', 'different room', 'sink']",True
bullet,barrel,storage room,"['bike', 'storage room', 'hotel room', 'briefcase', 'barrel']",False
bumper,car,car,"['home office', 'loft', 'ir rooms', 'attic', 'car']",True
bun,breadbox,breadbox,"['well', ""child's bedroom"", 'breadbox', 'tank', 'beehive']",True
bundt pan,living room,living room,"['wallet', 'bicycle', 'living room', 'vault', 'art classroom']",True
bureau,bedroom,bedroom,"['box', 'sofa', 'camp', 'tea room', 'bedroom']",True
burner,oven,kitchen,"['chest', 'kitchen', 'oven', 'laundry room', 'dumpster']",False
butter dish,garage,cash's room,"['cellar', 'trunk', 'garage', ""cash's room"", 'bunk']",False
butterknife,kitchen,kitchen,"['kitchen', 'tank', 'can', 'shelf', 'suitcase']",True
cabbage,plate,plate,"['card room', 'boot', 'plate', 'bathroom drawer', 'pocket']",True
cabinet,bathroom,bathroom,"['bay', ""child's room"", 'grand ballroom', 'bathroom', 'backyard']",True
cake mix,lobby,pantry,"['lobby', 'microwave', 'laundry room', 'chest', 'pantry']",False
cake pan,childs room,person's living room,"['hamper', 'childs room', 'truck', 'pot', ""person's living room""]",False
calender,desk,desk,"['cruet', 'master bedroom', 'sofa', 'desk', 'broom closet']",True
camera,dining room,art classroom,"['tank', 'sedan', 'press', 'dining room', 'art classroom']",False
camper,bunk,bunk,"['bunk', 'bay', 'pod', 'packet', 'one of the classrooms']",True
can opener,living room,cabin,"['library', 'motel room', 'living room', 'ambulance', 'cabin']",False
candelabra,table,table,"['stove', 'basement', 'bar', 'table', 'anor room']",True
candle,living room,living room,"['box', 'belfry', 'stove', 'living room', 'washer']",True
candle holder,corridor,bathroom or kitchen,"['tank', 'mansion', 'corridor', 'castle', 'bathroom or kitchen']",False
candlestick,table,table,"['art classroom', 'lamp', 'basement', 'dresser', 'table']",True
candy,lobby,packet,"['lobby', 'packet', 'chamber', 'dwelling', 'boot']",False
candy bar,garage,classroom,"['shell', 'glass', 'classroom', 'belfry', 'garage']",False
canister,utility room,toolbox,"['nest', ""child's bedroom"", 'toolbox', 'utility room', 'deck']",False
canteen,backpack,backpack,"['backpack', 'carton', 'bike', 'schoolroom', 'court']",True
canvas,art classroom,art classroom,"['home', 'keg', 'keg', 'bike', 'art classroom']",True
cap,suitcase,suitcase,"['grand ballroom', 'glass', 'apartment', 'orchestra', 'suitcase']",True
carburettor,car,car,"['cubicle', 'wardrobe', 'car', 'furniture', 'sedan']",True
card,box,purse,"['box', 'closet', 'purse', 'study', 'cabin']",False
card game,playroom,playroom,"[""child's room"", 'ambulance', 'playroom', 'side of the room', ""teenager's bedroom""]",True
carpeting,house,house,"['larder', 'house', 'container', 'engine', 'closet']",True
carrot,fridge,fridge,"['hall', 'sink', 'fridge', 'cradle', 'butt']",True
carrying case,kitchen,handbag,"['handbag', 'wardrobe', 'dormroom', 'kitchen', 'belfry']",False
case,trunk,trunk,"['trunk', 'dishwasher', 'bathroom and kitchen', 'separate room', 'bright room']",True
casserole dish,television room,television room,"['case', 'nest', 'floor', 'one of the classrooms', 'television room']",True
cauliflower,oven,oven,"['small room', 'boot', 'living rooms', 'wallet', 'oven']",True
cd,bedroom,bedroom,"['shaker', 'place', 'corridor', 'deck', 'bedroom']",True
celery,refrigerator,refrigerator,"['lobby', 'numerous modern washrooms', 'refrigerator', 'engine', 'pan']",True
cellar,basement,basement,"['basement', 'room of the house', ""person's living room"", 'dresser', 'drawer']",True
cellphone,living room,living room,"['guest room', 'living room', 'basket', 'bank', 'machine']",True
centerpiece,table,table,"['trunk', 'table', 'briefcase', 'schoolroom', 'suitcase']",True
cereal,living room,pan,"['livingroom', 'desk', 'living room', 'pan', 'laundry room']",False
chain,dining room,art classroom,"['livin room', 'chest', 'art classroom', 'sedan', 'dining room']",False
chair,living room,living room,"['storage room', 'dimly lit room', 'living room', ""men's restroom"", 'castle']",True
chalk,classroom,classroom,"['classroom', 'tank', 'bathroom cabinet', 'plate', 'carton']",True
chalkboard,classroom,classroom,"['bathroom drawer', 'classroom', 'family room', 'larder', 'garage']",True
check,bank,bank,"['freezer', 'bank', ""prostitute's bedroom"", 'bay', 'lounge']",True
cheese,fridge,fridge,"['freezer', 'fridge', 'living room', 'music room', 'press']",True
chesterfield,living room,living room,"['stove', 'plate', 'belfry', 'television room', 'living room']",True
chicken,freezer,freezer,"['freezer', 'camp', 'family room', ""child's room"", 'tea room']",True
chickpea,oven,basket,"['every bedroom', 'hatbox', 'stand', 'oven', 'basket']",False
china,cabinet,table,"['bath', 'table', 'cabinet', 'freezer', 'bay']",False
chip,pot,card room,"['hamper', 'pot', 'bed', 'deck', 'card room']",False
chocolate,childs room,hospital drug storeroom,"['childs room', 'art classroom', 'container', 'safe', 'hospital drug storeroom']",False
chocolate box,exercise room,apartment,"['automobile', 'apartment', 'exercise room', 'dresser', 'bookshelf']",False
chocolate milk pods,kitchen,kitchen,"['dungeon', 'music room', 'bathroom or kitchen', ""men's restroom"", 'kitchen']",True
chocolate powder,playroom,chest,"['garbage', 'refrigerator', 'nest', 'chest', 'playroom']",False
chopping board,television room,counter,"['counter', 'truck', 'television room', 'hall', 'toolbox']",False
cinnamon,kitchen,kitchen,"['bathroom drawer', 'dresser', 'purse', 'art classroom', 'kitchen']",True
clamp,lobby,apartment,"['freezer', 'lobby', 'camp', 'apartment', 'waiting room']",False
clay,storage room,storage room,"['toolbox', 'attic', 'storage room', 'ballroom', 'bank']",True
clipboard,desk,desk,"['wardrobe', 'cabinet', 'desk', 'jar', 'art classroom']",True
clock,television room,television room,"['television room', 'shaker', 'oven', 'head', 'bar']",True
closet,apartment,apartment,"['apartment', 'oven', 'garbage', 'boat', 'bright room']",True
cloth,bathroom,bathroom,"['music room', 'well', 'bathroom', 'schoolroom', 'one room flat']",True
clothing,house,child's bedroom,"['hatbox', ""child's bedroom"", 'broom closet', 'house', 'jar']",False
coaster,table,table,"['table', 'bathroom cabinet', ""child's bedroom"", 'bathroom', 'every bedroom']",True
coat,closet,closet,"['stand', 'jacket', 'closet', 'motel room', 'room of the house']",True
coating,range,furniture,"['furniture', 'dumpster', 'range', 'bath', 'garbage']",False
cockpit,head,camp,"['camp', 'head', 'different room', 'camp', 'butt']",False
coffee,pot,pot,"['cat', 'side of the room', 'bike', 'pot', 'broom closet']",True
coffee beans,exercise room,bar,"['beehive', 'bar', 'one of the classrooms', 'ballroom', 'exercise room']",False
coffee pods,closet,shelf,"['closet', 'shelf', 'guest room', 'toaster', 'camp']",False
coffeemachine,kitchen,kitchen,"['kitchen', 'basket', 'box', 'most rooms', 'pantry']",True
coffeemaker,exercise room,sofa,"['sofa', 'pod', 'delivery room', 'exercise room', ""prostitute's bedroom""]",False
coffeetable,living room,living room,"['truck', 'living room', 'range', 'plate', 'mansion']",True
coil,machine,machine,"['spoon', 'machine', 'utility room', 'boot', 'washer']",True
coke,can,can,"['bag', 'can', 'fridge', 'shell', 'pot']",True
cola,fridge,fridge,"['fridge', 'sink', 'loft', 'home', ""men's restroom""]",True
collage,one of the classrooms,one of the classrooms,"['every bedroom', 'cruet', 'basket', 'one of the classrooms', 'bank']",True
colored wood blocks,bedroom,living rooms,"['bookshelf', 'boot', 'bedroom', 'living rooms', 'lamp']",False
column,table,chamber,"['home', 'numerous modern washrooms', 'chamber', 'table', 'head']",False
comb,hive,kitchen,"['hive', 'cellar', 'larder', 'carton', 'kitchen']",False
comfort,bed,bed,"['class room', 'range', 'bed', 'quiver', 'palace']",True
compass,cabinet,class room,"['bar', 'box', 'class room', 'orchestra', 'cabinet']",False
compote,jar,jar,"['palace', 'jar', 'hamper', 'case', 'car']",True
computer,table,table,"['table', 'butt', 'master bedroom', 'dumpster', 'bathroom and kitchen']",True
condiment,closet,jar,"['larder', 'jar', 'closet', 'attic', 'boot']",False
condom,bathroom,bathroom,"['basket', 'dining room', 'beehive', 'bathroom', 'table']",True
conserve,jar,jar,"['plate', 'breadbox', 'study', 'jar', 'class room']",True
container,car,house,"['trunk', 'art classroom', 'house', 'engine', 'car']",False
contraceptive,drawer,drawer,"['separate room', 'drawer', 'den', 'bag', 'different room']",True
cookbook,shelf,shelf,"['packet', 'garage', 'motorbike', 'shelf', 'bottle']",True
cookie,oven,oven,"['washer', 'oven', 'bookshelf', 'jacket', 'storage room']",True
cooky,container,container,"['class room', 'barrel', 'container', 'side of the room', 'backpack']",True
cooler,kitchen,kitchen,"[""cash's room"", 'different room', 'kitchen', 'grand ballroom', 'wallet']",True
copyholder,desk,desk,"[""teenager's bedroom"", 'wardrobe', 'childs room', 'loft', 'desk']",True
cord,backpack,backpack,"['bathroom', 'package', 'one of the classrooms', 'guest room', 'backpack']",True
coronet,cabinet,cabinet,"['cabinet', 'place', 'tin', 'bay', 'small room']",True
cosmetic,drawer,drawer,"['drawer', 'quiver', 'home', 'boat', 'home']",True
couch,house,most rooms,"['most rooms', 'basket', 'house', 'shoe', 'truck']",False
countertop,bathroom,bathroom,"['wardrobe', 'bathroom', 'playroom', 'packet', 'loft']",True
cracker,breadbox,breadbox,"['breadbox', 'bright room', 'most rooms', 'hive', 'well']",True
cracker box,closet,bag,"['pitcher', 'bag', 'music room', 'closet', 'motorbike']",False
crate,kitchen,playroom,"['kitchen', 'chamber', 'living rooms', 'tin', 'playroom']",False
crayon,utility room,orchestra,"['briefcase', 'larder', 'utility room', 'orchestra', 'kitchen or bathroom']",False
creditcard,living room,briefcase,"['sedan', 'briefcase', 'quiver', 'living room', 'attic']",False
crisp,table,packet,"['bath', 'packet', 'parlor', 'cabinet', 'table']",False
crowbar,cabinet,house,"['cabinet', 'house', 'package', 'class room', 'room']",False
cube storage box,lobby,kitchen or bathroom,"['dungeon', 'freezer', 'kitchen or bathroom', 'lobby', ' middle of the room']",False
cubicle,bank,bank,"['room of the house', 'bank', 'livin room', 'board', 'bathtub']",True
cup,kitchen,kitchen,"['jacket', 'oven', 'breadbox', 'family room', 'kitchen']",True
cupcake,oven,oven,"['card room', 'dresser', 'guest room', 'room', 'oven']",True
curtain,living room,living room,"['living room', 'laundry room', 'range', 'jacket', 'bowl']",True
cushion,closet,every room,"['freezer', 'every room', 'closet', 'study', 'briefcase']",False
custard,refrigerator,refrigerator,"['refrigerator', 'house', ""child's bedroom"", 'bus', 'head']",True
cutlery,table,table,"['table', 'hospital drug storeroom', 'locker', 'card room', 'broom closet']",True
damper,attic,attic,"['attic', 'dimly lit room', ' middle of the room', 'head', 'microwave']",True
dashboard,car,automobile,"['storage room', 'automobile', 'press', 'larder', 'car']",False
decanter,bar,bar,"['bar', 'lobby', 'court', 'hall', 'hospital drug storeroom']",True
deck,backyard,backyard,"['cabinet', 'trap', 'suitcase', 'one of the classrooms', 'backyard']",True
design,plate,machine,"['storage room', 'hall', 'plate', 'machine', 'castle']",False
desk,bedroom,bedroom,"['bedroom', 'tin', 'desk', 'cabin', 'hive']",True
desk caddy,storage room,master bedroom,"['microwave', 'master bedroom', 'bright room', 'storage room', 'sack']",False
desklamp,living room,teenager's bedroom,"['parlor', 'one room flat', 'living room', ""teenager's bedroom"", 'hospital drug storeroom']",False
desktop,bedroom,bedroom,"['cruet', 'floor', 'bedroom', 'hospital drug storeroom', 'court']",True
dessert,refrigerator,refrigerator,"['bag', 'cubicle', 'teapot', 'hall', 'refrigerator']",True
diaper pack,exercise room,home,"['library', 'lamp', 'pantry', 'home', 'exercise room']",False
diary,desk,desk,"[' middle of the room', 'kitchen or bathroom', 'desk', 'foyer', 'floor']",True
dictionary,table,table,"['larder', 'room of the house', 'cruet', 'table', 'quiver']",True
dietary supplement,living room,packet,"['furniture', 'packet', 'bunk', 'living room', 'board']",False
dime,purse,pocket,"['purse', 'bathroom', 'box', 'pocket', 'vault']",False
diningtable,kitchen,kitchen,"['master bedroom', 'kitchen', 'laundry room', 'wallet', 'packet']",True
dinner,table,table,"['sack', 'table', 'room', 'television room', 'wallet']",True
dish,apartment,home,"['apartment', 'trap', 'pot', 'home', 'keg']",False
dish drainer,television room,pan,"['purse', 'case', 'bunk', 'television room', 'pan']",False
dishsponge,bathroom,bathroom,"['jar', 'bathroom', 'oven', 'court', 'study']",True
dishtowel,television room,fridge,"['fridge', 'television room', ""men's restroom"", 'family room', 'sack']",False
dishwasher,kitchen,kitchen,"['dresser', 'kitchen', 'breadbox', 'jar', 'pan']",True
dispensing closure,bedroom,bathroom cabinet,"['lamp', 'bathroom cabinet', 'bedroom', 'library', 'guest room']",False
document,suitcase,case,"['every bedroom', 'case', 'suitcase', 'backyard', 'art classroom']",False
dog bowl,home office,den,"['beehive', 'home office', 'table', 'microwave', 'den']",False
dog chew toy,kitchen,kitchen,"['fridge', 'pot', 'kitchen', 'locker', 'suitcase']",True
dogbed,bedroom,bedroom,"['delivery room', 'card room', 'anor room', 'numerous modern washrooms', 'bedroom']",True
dollhouse toy,home office,home office,"['backpack', 'bath', 'home office', 'toolbox', 'truck']",True
donut,home office,room of the house,"['home office', 'room of the house', 'backpack', 'jar', 'hive']",False
door,room,room,"['room', 'quiver', 'head', 'bank', 'shoe']",True
doughnut,fridge,fridge,"['boat', 'fridge', 'machine', 'bathroom or kitchen', 'larder']",True
drawer,kitchen,kitchen,"['apartment', 'bicycle', ""person's living room"", 'kitchen', 'bathroom and kitchen']",True
dress,closet,closet,"['closet', 'bank', 'chamber', 'waiting room', 'childs room']",True
dresser,bedroom,bedroom,"['bedroom', 'cellar', 'orchestra', ""person's living room"", 'bundle']",True
dressing,refrigerator,refrigerator,"['safe', 'lounge', 'aquarium', 'laundry room', 'refrigerator']",True
drill,toolbox,toolbox,"['toolbox', 'small room', 'truck', 'hatbox', 'case']",True
drink,can,can,"['hive', 'garage', 'can', 'schoolroom', 'package']",True
drink coaster,garage,counter,"[""teenager's bedroom"", 'shelf', 'bookshelf', 'garage', 'counter']",False
driveway,car,car,"['independent room', 'closet', 'packet', 'bright room', 'car']",True
drum,child's room,child's room,"[""child's room"", 'hospital drug storeroom', 'bathroom drawer', 'oven', 'broom closet']",True
dryer,basement,basement,"['bath', 'bright room', 'basement', 'foyer', 'dresser']",True
duck,oven,cruet,"['sink', 'cruet', 'lobby', 'oven', 'shoe']",False
duct,attic,attic,"['attic', 'backyard', 'case', 'small room', 'bowl']",True
duct tape,childs room,suitcase,"[""prostitute's bedroom"", 'suitcase', 'childs room', 'nest', 'ir rooms']",False
dumbbell,bedroom,den,"['garbage', 'den', 'bedroom', 'dormroom', 'pan']",False
dumbbell rack,television room,television room,"['trunk', 'tank', 'microwave', 'television room', 'master bedroom']",True
dungeon,basement,basement,"['can', 'basement', 'mansion', 'locker', 'motorbike']",True
dustbin,kitchen,kitchen,"['garage', 'bicycle', 'kitchen', 'bar', 'dimly lit room']",True
dustpan and brush,playroom,toolbox,"['small room', 'toolbox', 'tank', 'every bedroom', 'playroom']",False
dutch oven,pantry room,pantry room,"['parlor', 'pantry room', 'card room', 'side of the room', 'bathroom drawer']",True
duvet,living room,living room,"['garbage', 'stand', 'art classroom', 'bowl', 'living room']",True
easter basket,corridor,loungeroom,"['every bedroom', 'loungeroom', 'corridor', 'wardrobe', 'sedan']",False
edible,plate,kitchen,"['furniture', 'dormroom', 'plate', 'cup', 'kitchen']",False
egg,kitchen,kitchen,"['every bedroom', 'pan', 'orchestra', 'basket', 'kitchen']",True
eggplant,oven,oven,"['chest', 'oven', 'cabin', 'bundle', 'hive']",True
electric heater,home office,basement,"['handbag', 'basement', 'home office', 'suitcase', 'machine']",False
electric toothbrush,lobby,basement,"['range', 'basement', 'lobby', 'class room', 'sack']",False
electronic adapter,playroom,backpack,"['playroom', 'packet', 'backpack', ' middle of the room', 'different room']",False
electronic cable,kitchen,classroom,"['mailbox', 'tin', 'tin', 'classroom', 'kitchen']",False
elevator,apartment,apartment,"['room of the house', 'loft', 'furniture', 'music room', 'apartment']",True
emperor,hall,hall,"['hatbox', 'hall', 'bathroom', 'closet', 'basement']",True
encyclopedia,library,library,"['library', 'truck', 'cruet', 'bottle', 'wallet']",True
engraving,plate,plate,"['plate', 'tank', 'deck', 'one of the classrooms', 'pocket']",True
envelope,desk,desk,"['wallet', 'tin', 'chest', 'desk', ' middle of the room']",True
face moisturizer,kitchen,home,"['kitchen', 'cat', 'home', 'barrel', 'cradle']",False
faucet,bathroom,bathroom,"['pocket', 'bathroom', 'bike', ""men's restroom"", 'master bedroom']",True
fiberglass,boat,boat,"['home office', 'laundry room', 'boat', 'freezer', 'tin']",True
figurine,shelf,shelf,"['boat', 'nest', 'garbage', 'shelf', 'stove']",True
file sorter,childs room,counter,"['cabin', ""child's room"", 'larder', 'counter', 'childs room']",False
film,cabinet,cabinet,"['bathroom drawer', 'bright room', 'bus', 'cabinet', 'dishwasher']",True
fingerpaint,bathroom,classroom,"['classroom', 'cruet', 'guest room', 'shelf', 'bathroom']",False
fire,basement,family room,"['family room', 'chest', 'vault', 'basement', 'bike']",False
firearm,cabinet,cabinet,"['parlor', 'closet', 'engine', 'bookshelf', 'cabinet']",True
fireplace,room,livingroom,"['keg', 'room', 'livingroom', 'classroom', 'bank']",False
fish,boat,boat,"['jacket', 'shelf', 'hall', 'boat', 'sack']",True
fitness tracker wristband,dining room,court,"['dining room', 'schoolroom', 'court', 'separate room', 'motel room']",False
flag,classroom,classroom,"['dwelling', 'bathroom or kitchen', 'cellar', 'bathroom and kitchen', 'classroom']",True
flashlight,utility room,utility room,"['stove', 'boot', 'utility room', 'classroom', 'stove']",True
flat screwdriver,utility room,utility room,"['camp', 'utility room', 'beehive', 'car', 'sink']",True
floor,kitchen,kitchen,"['bathroom drawer', 'stove', 'bathroom drawer', 'wardrobe', 'kitchen']",True
floorlamp,living room,living room,"['anor room', 'mansion', 'living room', 'desk', 'guest room']",True
flour,pantry,pantry,"['beehive', 'living rooms', 'library', 'pantry', 'shaker']",True
foam brick,television room,person's living room,"['card room', 'television room', 'bowl', 'pot', ""person's living room""]",False
folder,garage,handbag,"['garage', 'handbag', 'purse', 'engine', 'loft']",False
fondant,bedroom,bedroom,"['cradle', 'pitcher', 'bedroom', 'desk', 'bicycle']",True
food,backpack,den,"['backpack', 'stand', 'car', 'den', 'art classroom']",False
foot,shoe,shoe,"['master bedroom', 'shoe', 'bank', 'cabinet', 'pantry room']",True
footstool,bathroom,room,"['bathroom', 'room', 'icebox', 'pantry room', 'jar']",False
foresail,boat,boat,"['dresser', 'jacket', 'anor room', 'boat', 'dresser']",True
fork,kitchen,kitchen,"['pot', 'hive', 'tea room', 'sack', 'kitchen']",True
form,cabinet,cabinet,"['hotel room', 'sink', 'cat', 'barrel', 'cabinet']",True
foundation,closet,cellar,"['aquarium', 'closet', 'cellar', 'pod', ""children's room""]",False
foyer,apartment,apartment,"['hive', ""men's restroom"", 'apartment', 'shaker', 'teapot']",True
frame,bed,hall,"['jacket', 'restroom', 'hall', 'bed', 'room']",False
freezer,kitchen,kitchen,"['boat', 'mailbox', 'kitchen', 'restroom', 'stove']",True
fridge,kitchen,kitchen,"['automobile', 'freezer', 'way', 'kitchen', 'motorbike']",True
frosting,jar,jar,"['attic', 'furniture', 'storage room', 'jar', 'den']",True
fruit,plate,plate,"['microwave', 'music room', 'dishwasher', 'plate', 'chamber']",True
fruit snack,playroom,backpack,"['playroom', 'cellar', 'desk', 'backpack', 'cabinet']",False
fur,cat,loungeroom,"['loungeroom', 'machine', 'bathroom drawer', 'cat', 'head']",False
furnace,basement,basement,"['lobby', 'basement', 'lounge', 'broom closet', 'jacket']",True
furniture,loft,one of the classrooms,"['corridor', 'one of the classrooms', 'refrigerator', 'loft', 'camp']",False
galley,boat,boat,"['toolbox', 'bag', 'boat', 'independent room', 'ambulance']",True
garage,house,house,"['bathroom and kitchen', 'exercise room', 'childs room', 'anor room', 'house']",True
garbage,dumpster,dumpster,"['living rooms', 'dumpster', 'freezer', 'dormroom', 'bag']",True
garbagebag,kitchen,kitchen,"['cubicle', 'kitchen', 'vault', 'every room', 'pan']",True
garbagecan,bedroom,house,"['freezer', 'house', 'library', 'bedroom', 'handbag']",False
garlic,kitchen,kitchen,"['fridge', 'different room', 'parlor', 'safe', 'kitchen']",True
garment,suitcase,suitcase,"['attic', 'suitcase', 'purse', 'bathroom', 'basement']",True
garter,drawer,drawer,"['drawer', 'room of the house', 'lounge', 'board', 'nest']",True
gas,boat,boat,"['cabinet', 'floor', 'aquarium', 'small room', 'boat']",True
gate,garden,garden,"['room of the house', 'garden', 'well', 'bathroom cabinet', 'cup']",True
gauze,cabinet,cabinet,"['camp', 'cubicle', 'pot', 'jar', 'cabinet']",True
gear,car,bike,"['bike', 'car', 'wallet', 'hamper', 'chest']",False
