object,correct_location,predicted_location,location_choices,correct_prediction
banana,closet,plate,"['castle', 'closet', 'bathroom drawer', 'plate', 'small room']",False
bar,oven,backyard,"['side of the room', 'stand', 'bookshelf', 'oven', 'backyard']",False
baseball,lobby,court,"['glass', 'court', 'livingroom', 'band room', 'lobby']",False
baseballbat,bedroom,den,"['bedroom', 'den', 'container', 'sink', 'hive']",False
basil,garden,garden,"['garden', 'bicycle', 'bunk', 'quiver', 'jar']",True
basketball,bedroom,cabinet,"['jacket', 'mailbox', 'card room', 'cabinet', 'bedroom']",False
bat,attic,attic,"['range', 'butt', 'carton', 'different room', 'attic']",True
bath sheet,bedroom,bedroom,"['broom closet', 'shelf', 'bedroom', 'vault', 'tea room']",True
bathtub,bathroom,bathroom,"['bathroom', 'dresser', 'separate room', 'shoe', 'fridge']",True
bathtubbasin,bathroom,bathroom,"['tin', 'bathroom', 'package', 'barrel', 'nest']",True
batter,box,freezer,"['place', 'livingroom', 'box', 'can', 'freezer']",False
battery,childs room,backyard,"['bus', 'plate', 'floor', 'childs room', 'backyard']",False
beacon,range,loft,"['utility room', 'tin', 'loft', 'cruet', 'range']",False
beanbag,child's bedroom,child's bedroom,"['barrel', 'briefcase', 'hatbox', ""child's bedroom"", 'chest']",True
beard color gel,utility room,utility room,"['study', 'utility room', ' middle of the room', 'tin', 'deck']",True
beauty pack,utility room,house,"['palace', 'utility room', 'house', 'study', 'backyard']",False
bed,bedroom,bedroom,"['packet', 'bedroom drawer', 'bedroom', 'dishwasher', 'pod']",True
bedroom,dwelling,dwelling,"['sack', 'class room', 'range', 'refrigerator', 'dwelling']",True
beer,can,sofa,"['engine', 'can', 'sofa', 'most rooms', 'engine']",False
beet,can,container,"['container', 'can', 'loungeroom', 'toaster', 'foyer']",False
belt,closet,closet,"['most rooms', 'childs room', 'jacket', 'closet', 'hall']",True
beverage,bottle,dining room,"['parlor', ""prostitute's bedroom"", 'bottle', 'case', 'dining room']",False
binoculars,suitcase,quiver,"['quiver', 'suitcase', 'shelf', 'belfry', 'kitchen or bathroom']",False
biscuit,oven,oven,"['dumpster', 'stove', ""children's room"", 'oven', 'mansion']",True
blanket,closet,closet,"['hive', 'wallet', 'toolbox', 'closet', 'dimly lit room']",True
bleach cleanser,bathroom,bathroom,"['motel room', ""children's room"", 'attic', 'bathroom', 'jar']",True
blender,kitchen,kitchen,"['kitchen', 'hotel room', 'package', 'living rooms', 'wardrobe']",True
blender jar,garage,pantry,"['garage', 'bar', 'pitcher', 'pantry', 'sack']",False
blind,bedroom,bedroom,"['beehive', 'palace', 'bed', 'briefcase', 'bedroom']",True
blouse,suitcase,suitcase,"['tea room', 'butt', 'locker', 'suitcase', 'bowl']",True
board game,childs room,childs room,"['most rooms', 'bed', 'furniture', 'childs room', 'different room']",True
boat,bay,bay,"['quiver', 'bay', ""men's restroom"", 'pantry', 'every bedroom']",True
boater,boat,boat,"[""person's living room"", 'dining room', 'boat', 'stand', 'place']",True
bolt,jar,jar,"['den', 'garbage', 'jar', 'bundle', 'package']",True
book,living room,living room,"['locker', 'aquarium', 'living room', 'bike', 'garden']",True
bookcase,den,bookshelf,"['den', 'nest', 'pot', 'bookshelf', 'hospital drug storeroom']",False
bookend,utility room,every bedroom,"['bathroom drawer', 'utility room', 'glass', 'every bedroom', 'larder']",False
bookshelf,bedroom,bedroom,"['teapot', 'hamper', 'boot', 'bedroom', 'toaster']",True
boot,living room,one room flat,"['one room flat', 'tin', 'floor', 'living room', 'belfry']",False
booze,bar,bar,"['bar', 'hive', 'small room', 'hall', 'mailbox']",True
bottle,kitchen,kitchen,"['briefcase', 'kitchen', 'floor', 'dumpster', 'waiting room']",True
bourbon,barrel,card room,"['sofa', 'bathtub', 'card room', 'barrel', 'tin']",False
bowl,kitchen,kitchen,"['kitchen', 'backyard', 'locker', 'grand ballroom', 'packet']",True
box,bedroom,drawer,"['bottle', 'bedroom', 'drawer', 'bath', 'anor room']",False
bra,drawer,drawer,"['bath', 'guest room', 'cat', 'pot', 'drawer']",True
brain,head,head,"['keg', 'head', 'beehive', 'bowl', 'every bedroom']",True
brandy,bar,bar,"['bar', 'tank', 'waiting room', 'grand ballroom', 'microwave']",True
bread,kitchen,kitchen,"['dining room', 'closet', 'corridor', 'machine', 'kitchen']",True
breakfast,table,table,"['table', 'parlor', 'childs room', 'garbage', 'machine']",True
broccoli,oven,tin,"['oven', 'tin', 'packet', 'most rooms', 'truck']",False
broiler,oven,oven,"['cellar', 'motorbike', 'oven', 'broom closet', 'pot']",True
broom,cabinet,cabinet,"['den', 'butt', 'schoolroom', 'one of the classrooms', 'cabinet']",True
bug,garden,garden,"['card room', 'cup', 'childs room', 'garden', 'broom closet']",True
bulb,lamp,lamp,"['cabin', 'lamp', 'sink', 'lounge', 'different room']",True
bullet,barrel,storage room,"['barrel', 'storage room', 'bike', 'hotel room', 'briefcase']",False
bumper,car,car,"['car', 'attic', 'ir rooms', 'home office', 'loft']",True
bun,breadbox,breadbox,"[""child's bedroom"", 'breadbox', 'well', 'tank', 'beehive']",True
bundt pan,living room,art classroom,"['wallet', 'living room', 'art classroom', 'vault', 'bicycle']",False
bureau,bedroom,bedroom,"['camp', 'bedroom', 'box', 'sofa', 'tea room']",True
burner,oven,kitchen,"['chest', 'laundry room', 'oven', 'kitchen', 'dumpster']",False
butter dish,garage,cash's room,"['garage', 'cellar', ""cash's room"", 'trunk', 'bunk']",False
butterknife,kitchen,kitchen,"['kitchen', 'suitcase', 'can', 'shelf', 'tank']",True
cabbage,plate,plate,"['card room', 'pocket', 'boot', 'bathroom drawer', 'plate']",True
cabinet,bathroom,bathroom,"['backyard', ""child's room"", 'bay', 'bathroom', 'grand ballroom']",True
cake mix,lobby,pantry,"['chest', 'laundry room', 'lobby', 'pantry', 'microwave']",False
cake pan,childs room,person's living room,"[""person's living room"", 'pot', 'hamper', 'childs room', 'truck']",False
calender,desk,desk,"['broom closet', 'desk', 'cruet', 'sofa', 'master bedroom']",True
camera,dining room,press,"['dining room', 'tank', 'sedan', 'press', 'art classroom']",False
camper,bunk,bunk,"['pod', 'bay', 'packet', 'one of the classrooms', 'bunk']",True
can opener,living room,motel room,"['cabin', 'library', 'living room', 'ambulance', 'motel room']",False
candelabra,table,table,"['anor room', 'table', 'stove', 'bar', 'basement']",True
candle,living room,living room,"['stove', 'box', 'living room', 'belfry', 'washer']",True
candle holder,corridor,castle,"['mansion', 'tank', 'corridor', 'bathroom or kitchen', 'castle']",False
candlestick,table,table,"['lamp', 'table', 'dresser', 'basement', 'art classroom']",True
candy,lobby,packet,"['chamber', 'dwelling', 'packet', 'lobby', 'boot']",False
candy bar,garage,classroom,"['classroom', 'glass', 'belfry', 'garage', 'shell']",False
canister,utility room,utility room,"['deck', ""child's bedroom"", 'toolbox', 'nest', 'utility room']",True
canteen,backpack,backpack,"['carton', 'court', 'backpack', 'schoolroom', 'bike']",True
canvas,art classroom,art classroom,"['art classroom', 'keg', 'bike', 'home', 'keg']",True
cap,suitcase,suitcase,"['orchestra', 'glass', 'suitcase', 'apartment', 'grand ballroom']",True
carburettor,car,car,"['sedan', 'cubicle', 'furniture', 'wardrobe', 'car']",True
card,box,purse,"['closet', 'study', 'cabin', 'purse', 'box']",False
card game,playroom,playroom,"['playroom', ""teenager's bedroom"", 'side of the room', 'ambulance', ""child's room""]",True
carpeting,house,house,"['house', 'engine', 'container', 'larder', 'closet']",True
carrot,fridge,fridge,"['sink', 'butt', 'hall', 'fridge', 'cradle']",True
carrying case,kitchen,handbag,"['handbag', 'kitchen', 'wardrobe', 'belfry', 'dormroom']",False
case,trunk,bright room,"['separate room', 'bright room', 'dishwasher', 'trunk', 'bathroom and kitchen']",False
casserole dish,television room,case,"['nest', 'one of the classrooms', 'floor', 'television room', 'case']",False
cauliflower,oven,oven,"['boot', 'small room', 'oven', 'wallet', 'living rooms']",True
cd,bedroom,bedroom,"['bedroom', 'shaker', 'corridor', 'deck', 'place']",True
celery,refrigerator,refrigerator,"['pan', 'numerous modern washrooms', 'refrigerator', 'engine', 'lobby']",True
cellar,basement,basement,"[""person's living room"", 'drawer', 'room of the house', 'dresser', 'basement']",True
cellphone,living room,basket,"['living room', 'machine', 'bank', 'guest room', 'basket']",False
centerpiece,table,table,"['table', 'suitcase', 'trunk', 'schoolroom', 'briefcase']",True
cereal,living room,living room,"['desk', 'laundry room', 'pan', 'livingroom', 'living room']",True
chain,dining room,sedan,"['dining room', 'sedan', 'art classroom', 'chest', 'livin room']",False
chair,living room,living room,"['storage room', 'living room', ""men's restroom"", 'dimly lit room', 'castle']",True
chalk,classroom,classroom,"['bathroom cabinet', 'tank', 'carton', 'classroom', 'plate']",True
chalkboard,classroom,classroom,"['bathroom drawer', 'garage', 'family room', 'larder', 'classroom']",True
check,bank,bank,"[""prostitute's bedroom"", 'freezer', 'lounge', 'bay', 'bank']",True
cheese,fridge,fridge,"['music room', 'press', 'fridge', 'freezer', 'living room']",True
chesterfield,living room,living room,"['plate', 'stove', 'belfry', 'television room', 'living room']",True
chicken,freezer,freezer,"['family room', 'tea room', 'camp', 'freezer', ""child's room""]",True
chickpea,oven,basket,"['stand', 'hatbox', 'every bedroom', 'basket', 'oven']",False
china,cabinet,cabinet,"['table', 'freezer', 'bay', 'bath', 'cabinet']",True
chip,pot,card room,"['card room', 'pot', 'hamper', 'bed', 'deck']",False
chocolate,childs room,safe,"['hospital drug storeroom', 'container', 'art classroom', 'safe', 'childs room']",False
chocolate box,exercise room,apartment,"['bookshelf', 'exercise room', 'dresser', 'automobile', 'apartment']",False
chocolate milk pods,kitchen,kitchen,"['music room', 'bathroom or kitchen', ""men's restroom"", 'dungeon', 'kitchen']",True
chocolate powder,playroom,refrigerator,"['garbage', 'playroom', 'chest', 'nest', 'refrigerator']",False
chopping board,television room,counter,"['television room', 'truck', 'toolbox', 'counter', 'hall']",False
cinnamon,kitchen,kitchen,"['bathroom drawer', 'kitchen', 'purse', 'art classroom', 'dresser']",True
clamp,lobby,apartment,"['camp', 'lobby', 'apartment', 'freezer', 'waiting room']",False
clay,storage room,toolbox,"['attic', 'ballroom', 'toolbox', 'bank', 'storage room']",False
clipboard,desk,desk,"['desk', 'jar', 'cabinet', 'art classroom', 'wardrobe']",True
clock,television room,television room,"['head', 'bar', 'shaker', 'oven', 'television room']",True
closet,apartment,apartment,"['oven', 'boat', 'apartment', 'garbage', 'bright room']",True
cloth,bathroom,bathroom,"['music room', 'bathroom', 'schoolroom', 'well', 'one room flat']",True
clothing,house,child's bedroom,"['hatbox', ""child's bedroom"", 'broom closet', 'house', 'jar']",False
coaster,table,table,"['every bedroom', 'bathroom cabinet', ""child's bedroom"", 'bathroom', 'table']",True
coat,closet,closet,"['stand', 'motel room', 'closet', 'jacket', 'room of the house']",True
coating,range,furniture,"['bath', 'furniture', 'garbage', 'dumpster', 'range']",False
cockpit,head,camp,"['camp', 'head', 'camp', 'butt', 'different room']",False
coffee,pot,pot,"['broom closet', 'cat', 'bike', 'side of the room', 'pot']",True
coffee beans,exercise room,bar,"['one of the classrooms', 'ballroom', 'beehive', 'bar', 'exercise room']",False
coffee pods,closet,shelf,"['shelf', 'toaster', 'guest room', 'closet', 'camp']",False
coffeemachine,kitchen,kitchen,"['kitchen', 'pantry', 'basket', 'box', 'most rooms']",True
coffeemaker,exercise room,pod,"['delivery room', 'exercise room', ""prostitute's bedroom"", 'sofa', 'pod']",False
coffeetable,living room,living room,"['living room', 'mansion', 'range', 'truck', 'plate']",True
coil,machine,washer,"['utility room', 'machine', 'washer', 'boot', 'spoon']",False
coke,can,can,"['pot', 'fridge', 'shell', 'can', 'bag']",True
cola,fridge,fridge,"['sink', 'loft', 'home', 'fridge', ""men's restroom""]",True
collage,one of the classrooms,one of the classrooms,"['basket', 'cruet', 'one of the classrooms', 'bank', 'every bedroom']",True
colored wood blocks,bedroom,bookshelf,"['bookshelf', 'lamp', 'bedroom', 'living rooms', 'boot']",False
column,table,chamber,"['home', 'table', 'head', 'chamber', 'numerous modern washrooms']",False
comb,hive,kitchen,"['kitchen', 'cellar', 'larder', 'hive', 'carton']",False
comfort,bed,bed,"['palace', 'range', 'quiver', 'bed', 'class room']",True
compass,cabinet,class room,"['box', 'orchestra', 'bar', 'cabinet', 'class room']",False
compote,jar,jar,"['jar', 'case', 'hamper', 'car', 'palace']",True
computer,table,master bedroom,"['butt', 'bathroom and kitchen', 'dumpster', 'master bedroom', 'table']",False
condiment,closet,larder,"['attic', 'closet', 'boot', 'larder', 'jar']",False
condom,bathroom,bathroom,"['table', 'dining room', 'basket', 'beehive', 'bathroom']",True
conserve,jar,jar,"['breadbox', 'class room', 'study', 'plate', 'jar']",True
container,car,house,"['engine', 'trunk', 'house', 'art classroom', 'car']",False
contraceptive,drawer,bag,"['drawer', 'den', 'separate room', 'different room', 'bag']",False
cookbook,shelf,shelf,"['garage', 'motorbike', 'packet', 'bottle', 'shelf']",True
cookie,oven,oven,"['bookshelf', 'oven', 'washer', 'jacket', 'storage room']",True
cooky,container,container,"['side of the room', 'barrel', 'backpack', 'class room', 'container']",True
cooler,kitchen,kitchen,"['kitchen', 'different room', ""cash's room"", 'wallet', 'grand ballroom']",True
copyholder,desk,desk,"[""teenager's bedroom"", 'wardrobe', 'loft', 'desk', 'childs room']",True
cord,backpack,backpack,"['backpack', 'guest room', 'bathroom', 'package', 'one of the classrooms']",True
coronet,cabinet,cabinet,"['small room', 'bay', 'cabinet', 'place', 'tin']",True
cosmetic,drawer,drawer,"['boat', 'drawer', 'quiver', 'home', 'home']",True
couch,house,house,"['basket', 'most rooms', 'shoe', 'house', 'truck']",True
countertop,bathroom,bathroom,"['playroom', 'packet', 'loft', 'wardrobe', 'bathroom']",True
cracker,breadbox,breadbox,"['breadbox', 'hive', 'well', 'bright room', 'most rooms']",True
cracker box,closet,closet,"['music room', 'pitcher', 'closet', 'motorbike', 'bag']",True
crate,kitchen,playroom,"['chamber', 'tin', 'living rooms', 'kitchen', 'playroom']",False
crayon,utility room,utility room,"['orchestra', 'utility room', 'briefcase', 'kitchen or bathroom', 'larder']",True
creditcard,living room,briefcase,"['sedan', 'briefcase', 'attic', 'living room', 'quiver']",False
crisp,table,table,"['packet', 'cabinet', 'table', 'bath', 'parlor']",True
crowbar,cabinet,cabinet,"['cabinet', 'house', 'room', 'class room', 'package']",True
cube storage box,lobby,lobby,"['dungeon', ' middle of the room', 'lobby', 'freezer', 'kitchen or bathroom']",True
cubicle,bank,bank,"['bank', 'room of the house', 'board', 'livin room', 'bathtub']",True
cup,kitchen,kitchen,"['kitchen', 'oven', 'jacket', 'breadbox', 'family room']",True
cupcake,oven,oven,"['oven', 'dresser', 'guest room', 'room', 'card room']",True
curtain,living room,living room,"['living room', 'jacket', 'range', 'bowl', 'laundry room']",True
cushion,closet,every room,"['closet', 'freezer', 'briefcase', 'every room', 'study']",False
custard,refrigerator,refrigerator,"[""child's bedroom"", 'head', 'house', 'refrigerator', 'bus']",True
cutlery,table,table,"['card room', 'hospital drug storeroom', 'broom closet', 'locker', 'table']",True
damper,attic,dimly lit room,"['microwave', 'head', ' middle of the room', 'dimly lit room', 'attic']",False
dashboard,car,car,"['larder', 'storage room', 'press', 'car', 'automobile']",True
decanter,bar,bar,"['bar', 'hall', 'hospital drug storeroom', 'lobby', 'court']",True
deck,backyard,cabinet,"['backyard', 'trap', 'suitcase', 'one of the classrooms', 'cabinet']",False
design,plate,storage room,"['hall', 'castle', 'plate', 'storage room', 'machine']",False
desk,bedroom,bedroom,"['bedroom', 'tin', 'desk', 'hive', 'cabin']",True
desk caddy,storage room,bright room,"['master bedroom', 'storage room', 'sack', 'microwave', 'bright room']",False
desklamp,living room,teenager's bedroom,"['one room flat', 'parlor', 'hospital drug storeroom', 'living room', ""teenager's bedroom""]",False
desktop,bedroom,bedroom,"['cruet', 'court', 'hospital drug storeroom', 'bedroom', 'floor']",True
dessert,refrigerator,refrigerator,"['hall', 'teapot', 'refrigerator', 'bag', 'cubicle']",True
diaper pack,exercise room,home,"['home', 'pantry', 'library', 'lamp', 'exercise room']",False
diary,desk,desk,"['desk', 'foyer', ' middle of the room', 'kitchen or bathroom', 'floor']",True
dictionary,table,table,"['larder', 'table', 'quiver', 'room of the house', 'cruet']",True
dietary supplement,living room,packet,"['living room', 'furniture', 'bunk', 'packet', 'board']",False
dime,purse,pocket,"['purse', 'box', 'vault', 'pocket', 'bathroom']",False
diningtable,kitchen,kitchen,"['laundry room', 'kitchen', 'master bedroom', 'wallet', 'packet']",True
dinner,table,table,"['sack', 'wallet', 'television room', 'table', 'room']",True
dish,apartment,home,"['keg', 'apartment', 'trap', 'home', 'pot']",False
dish drainer,television room,pan,"['purse', 'pan', 'bunk', 'case', 'television room']",False
dishsponge,bathroom,jar,"['oven', 'bathroom', 'jar', 'study', 'court']",False
dishtowel,television room,fridge,"[""men's restroom"", 'television room', 'fridge', 'family room', 'sack']",False
dishwasher,kitchen,kitchen,"['pan', 'breadbox', 'kitchen', 'jar', 'dresser']",True
dispensing closure,bedroom,bathroom cabinet,"['bathroom cabinet', 'guest room', 'bedroom', 'library', 'lamp']",False
document,suitcase,case,"['backyard', 'suitcase', 'every bedroom', 'art classroom', 'case']",False
dog bowl,home office,den,"['microwave', 'table', 'den', 'home office', 'beehive']",False
dog chew toy,kitchen,locker,"['suitcase', 'kitchen', 'locker', 'fridge', 'pot']",False
dogbed,bedroom,bedroom,"['delivery room', 'card room', 'bedroom', 'numerous modern washrooms', 'anor room']",True
dollhouse toy,home office,backpack,"['truck', 'bath', 'toolbox', 'home office', 'backpack']",False
donut,home office,room of the house,"['room of the house', 'jar', 'backpack', 'home office', 'hive']",False
door,room,room,"['shoe', 'quiver', 'head', 'room', 'bank']",True
doughnut,fridge,machine,"['machine', 'larder', 'bathroom or kitchen', 'boat', 'fridge']",False
drawer,kitchen,apartment,"['bathroom and kitchen', ""person's living room"", 'kitchen', 'apartment', 'bicycle']",False
dress,closet,closet,"['waiting room', 'bank', 'chamber', 'childs room', 'closet']",True
dresser,bedroom,bedroom,"['bedroom', 'bundle', 'cellar', ""person's living room"", 'orchestra']",True
dressing,refrigerator,laundry room,"['safe', 'aquarium', 'refrigerator', 'laundry room', 'lounge']",False
drill,toolbox,toolbox,"['truck', 'hatbox', 'small room', 'case', 'toolbox']",True
drink,can,schoolroom,"['garage', 'schoolroom', 'package', 'hive', 'can']",False
drink coaster,garage,counter,"['garage', 'bookshelf', 'counter', ""teenager's bedroom"", 'shelf']",False
driveway,car,car,"['bright room', 'packet', 'car', 'closet', 'independent room']",True
drum,child's room,child's room,"[""child's room"", 'bathroom drawer', 'broom closet', 'oven', 'hospital drug storeroom']",True
dryer,basement,basement,"['bright room', 'dresser', 'bath', 'basement', 'foyer']",True
duck,oven,sink,"['oven', 'lobby', 'sink', 'shoe', 'cruet']",False
duct,attic,attic,"['small room', 'case', 'bowl', 'backyard', 'attic']",True
duct tape,childs room,suitcase,"['ir rooms', 'nest', 'suitcase', ""prostitute's bedroom"", 'childs room']",False
dumbbell,bedroom,dormroom,"['den', 'garbage', 'bedroom', 'dormroom', 'pan']",False
dumbbell rack,television room,television room,"['microwave', 'trunk', 'television room', 'master bedroom', 'tank']",True
dungeon,basement,mansion,"['basement', 'can', 'mansion', 'motorbike', 'locker']",False
dustbin,kitchen,kitchen,"['kitchen', 'bicycle', 'garage', 'dimly lit room', 'bar']",True
dustpan and brush,playroom,toolbox,"['playroom', 'small room', 'tank', 'every bedroom', 'toolbox']",False
dutch oven,pantry room,pantry room,"['bathroom drawer', 'side of the room', 'parlor', 'pantry room', 'card room']",True
duvet,living room,living room,"['stand', 'bowl', 'garbage', 'living room', 'art classroom']",True
easter basket,corridor,loungeroom,"['sedan', 'every bedroom', 'loungeroom', 'wardrobe', 'corridor']",False
edible,plate,plate,"['cup', 'kitchen', 'dormroom', 'furniture', 'plate']",True
egg,kitchen,kitchen,"['kitchen', 'basket', 'orchestra', 'pan', 'every bedroom']",True
eggplant,oven,oven,"['oven', 'cabin', 'hive', 'bundle', 'chest']",True
electric heater,home office,home office,"['basement', 'machine', 'suitcase', 'handbag', 'home office']",True
electric toothbrush,lobby,sack,"['basement', 'sack', 'lobby', 'class room', 'range']",False
electronic adapter,playroom,backpack,"['packet', 'backpack', ' middle of the room', 'playroom', 'different room']",False
electronic cable,kitchen,tin,"['kitchen', 'tin', 'classroom', 'tin', 'mailbox']",False
elevator,apartment,apartment,"['furniture', 'music room', 'room of the house', 'loft', 'apartment']",True
emperor,hall,hall,"['hall', 'bathroom', 'hatbox', 'basement', 'closet']",True
encyclopedia,library,library,"['bottle', 'library', 'truck', 'cruet', 'wallet']",True
engraving,plate,one of the classrooms,"['deck', 'pocket', 'tank', 'plate', 'one of the classrooms']",False
envelope,desk,desk,"['wallet', 'chest', 'tin', 'desk', ' middle of the room']",True
face moisturizer,kitchen,home,"['home', 'kitchen', 'cradle', 'cat', 'barrel']",False
faucet,bathroom,bathroom,"['bathroom', ""men's restroom"", 'bike', 'pocket', 'master bedroom']",True
fiberglass,boat,freezer,"['boat', 'home office', 'laundry room', 'tin', 'freezer']",False
figurine,shelf,shelf,"['stove', 'garbage', 'shelf', 'nest', 'boat']",True
file sorter,childs room,counter,"['childs room', ""child's room"", 'larder', 'counter', 'cabin']",False
film,cabinet,cabinet,"['bus', 'dishwasher', 'bright room', 'cabinet', 'bathroom drawer']",True
fingerpaint,bathroom,shelf,"['shelf', 'cruet', 'classroom', 'guest room', 'bathroom']",False
fire,basement,basement,"['chest', 'basement', 'family room', 'vault', 'bike']",True
firearm,cabinet,cabinet,"['parlor', 'closet', 'bookshelf', 'cabinet', 'engine']",True
fireplace,room,livingroom,"['room', 'bank', 'livingroom', 'keg', 'classroom']",False
fish,boat,boat,"['sack', 'jacket', 'hall', 'boat', 'shelf']",True
fitness tracker wristband,dining room,separate room,"['motel room', 'schoolroom', 'dining room', 'separate room', 'court']",False
flag,classroom,classroom,"['bathroom or kitchen', 'classroom', 'bathroom and kitchen', 'cellar', 'dwelling']",True
flashlight,utility room,utility room,"['utility room', 'stove', 'stove', 'classroom', 'boot']",True
flat screwdriver,utility room,utility room,"['car', 'beehive', 'utility room', 'sink', 'camp']",True
floor,kitchen,bathroom drawer,"['bathroom drawer', 'wardrobe', 'stove', 'kitchen', 'bathroom drawer']",False
floorlamp,living room,living room,"['desk', 'anor room', 'guest room', 'living room', 'mansion']",True
flour,pantry,pantry,"['library', 'pantry', 'beehive', 'living rooms', 'shaker']",True
foam brick,television room,person's living room,"['pot', 'card room', ""person's living room"", 'television room', 'bowl']",False
folder,garage,handbag,"['handbag', 'purse', 'garage', 'loft', 'engine']",False
fondant,bedroom,desk,"['cradle', 'bedroom', 'pitcher', 'bicycle', 'desk']",False
food,backpack,den,"['backpack', 'den', 'stand', 'car', 'art classroom']",False
foot,shoe,shoe,"['pantry room', 'master bedroom', 'shoe', 'bank', 'cabinet']",True
footstool,bathroom,bathroom,"['room', 'icebox', 'jar', 'bathroom', 'pantry room']",True
foresail,boat,boat,"['jacket', 'boat', 'anor room', 'dresser', 'dresser']",True
fork,kitchen,kitchen,"['hive', 'sack', 'pot', 'tea room', 'kitchen']",True
form,cabinet,cabinet,"['hotel room', 'barrel', 'sink', 'cabinet', 'cat']",True
foundation,closet,cellar,"['cellar', 'pod', ""children's room"", 'aquarium', 'closet']",False
foyer,apartment,apartment,"['teapot', 'apartment', 'shaker', ""men's restroom"", 'hive']",True
frame,bed,hall,"['room', 'restroom', 'hall', 'bed', 'jacket']",False
freezer,kitchen,kitchen,"['kitchen', 'boat', 'stove', 'restroom', 'mailbox']",True
fridge,kitchen,kitchen,"['way', 'kitchen', 'automobile', 'freezer', 'motorbike']",True
frosting,jar,jar,"['den', 'storage room', 'furniture', 'jar', 'attic']",True
fruit,plate,plate,"['chamber', 'plate', 'microwave', 'dishwasher', 'music room']",True
fruit snack,playroom,cabinet,"['backpack', 'cabinet', 'playroom', 'cellar', 'desk']",False
fur,cat,cat,"['head', 'machine', 'cat', 'bathroom drawer', 'loungeroom']",True
furnace,basement,basement,"['basement', 'broom closet', 'lounge', 'jacket', 'lobby']",True
furniture,loft,one of the classrooms,"['one of the classrooms', 'camp', 'corridor', 'loft', 'refrigerator']",False
galley,boat,boat,"['independent room', 'toolbox', 'ambulance', 'bag', 'boat']",True
garage,house,house,"['bathroom and kitchen', 'house', 'childs room', 'anor room', 'exercise room']",True
garbage,dumpster,dumpster,"['bag', 'dumpster', 'living rooms', 'dormroom', 'freezer']",True
garbagebag,kitchen,kitchen,"['every room', 'cubicle', 'vault', 'kitchen', 'pan']",True
garbagecan,bedroom,house,"['library', 'bedroom', 'house', 'freezer', 'handbag']",False
garlic,kitchen,fridge,"['different room', 'fridge', 'kitchen', 'parlor', 'safe']",False
garment,suitcase,bathroom,"['attic', 'purse', 'suitcase', 'basement', 'bathroom']",False
garter,drawer,drawer,"['board', 'lounge', 'drawer', 'room of the house', 'nest']",True
gas,boat,aquarium,"['boat', 'cabinet', 'floor', 'aquarium', 'small room']",False
gate,garden,garden,"['garden', 'well', 'room of the house', 'cup', 'bathroom cabinet']",True
gauze,cabinet,cabinet,"['jar', 'cubicle', 'pot', 'camp', 'cabinet']",True
gear,car,bike,"['bike', 'chest', 'car', 'hamper', 'wallet']",False
