object,correct_location,predicted_location,location_choices,correct_prediction
bookend,utility room,every bedroom,"['utility room', 'every bedroom', 'larder', 'glass', 'bathroom drawer']",False
bookshelf,bedroom,bedroom,"['toaster', 'boot', 'hamper', 'teapot', 'bedroom']",True
boot,living room,floor,"['belfry', 'living room', 'one room flat', 'floor', 'tin']",False
booze,bar,bar,"['bar', 'hall', 'mailbox', 'small room', 'hive']",True
bottle,kitchen,kitchen,"['floor', 'dumpster', 'briefcase', 'kitchen', 'waiting room']",True
bourbon,barrel,card room,"['bathtub', 'card room', 'tin', 'barrel', 'sofa']",False
bowl,kitchen,kitchen,"['grand ballroom', 'kitchen', 'locker', 'backyard', 'packet']",True
box,bedroom,bedroom,"['drawer', 'bath', 'bedroom', 'anor room', 'bottle']",True
bra,drawer,drawer,"['drawer', 'pot', 'cat', 'guest room', 'bath']",True
brain,head,head,"['beehive', 'keg', 'head', 'bowl', 'every bedroom']",True
brandy,bar,bar,"['grand ballroom', 'microwave', 'tank', 'waiting room', 'bar']",True
bread,kitchen,kitchen,"['closet', 'dining room', 'kitchen', 'corridor', 'machine']",True
breakfast,table,table,"['parlor', 'garbage', 'table', 'childs room', 'machine']",True
broccoli,oven,oven,"['truck', 'tin', 'oven', 'packet', 'most rooms']",True
broiler,oven,oven,"['broom closet', 'oven', 'cellar', 'pot', 'motorbike']",True
broom,cabinet,cabinet,"['den', 'cabinet', 'butt', 'schoolroom', 'one of the classrooms']",True
bug,garden,garden,"['cup', 'childs room', 'card room', 'garden', 'broom closet']",True
bulb,lamp,lamp,"['different room', 'cabin', 'lamp', 'sink', 'lounge']",True
bullet,barrel,storage room,"['hotel room', 'storage room', 'briefcase', 'barrel', 'bike']",False
bumper,car,car,"['car', 'home office', 'attic', 'ir rooms', 'loft']",True
bun,breadbox,breadbox,"[""child's bedroom"", 'well', 'tank', 'breadbox', 'beehive']",True
bundt pan,living room,none,"['art classroom', 'vault', 'bicycle', 'wallet', 'living room']",False
bureau,bedroom,bedroom,"['bedroom', 'sofa', 'box', 'tea room', 'camp']",True
burner,oven,kitchen,"['chest', 'dumpster', 'kitchen', 'laundry room', 'oven']",False
butter dish,garage,cellar,"['trunk', 'bunk', 'garage', 'cellar', ""cash's room""]",False
butterknife,kitchen,kitchen,"['kitchen', 'shelf', 'can', 'suitcase', 'tank']",True
cabbage,plate,plate,"['card room', 'bathroom drawer', 'pocket', 'plate', 'boot']",True
cabinet,bathroom,child's room,"['bathroom', 'grand ballroom', 'backyard', 'bay', ""child's room""]",False
cake mix,lobby,pantry,"['chest', 'pantry', 'laundry room', 'microwave', 'lobby']",False
cake pan,childs room,none,"['pot', 'childs room', 'truck', ""person's living room"", 'hamper']",False
calender,desk,desk,"['master bedroom', 'cruet', 'sofa', 'broom closet', 'desk']",True
camera,dining room,art classroom,"['dining room', 'tank', 'sedan', 'press', 'art classroom']",False
camper,bunk,bay,"['bay', 'one of the classrooms', 'packet', 'bunk', 'pod']",False
can opener,living room,none,"['motel room', 'library', 'living room', 'ambulance', 'cabin']",False
candelabra,table,table,"['table', 'bar', 'anor room', 'stove', 'basement']",True
candle,living room,living room,"['belfry', 'washer', 'living room', 'box', 'stove']",True
candle holder,corridor,corridor,"['bathroom or kitchen', 'corridor', 'tank', 'castle', 'mansion']",True
candlestick,table,dresser,"['basement', 'table', 'lamp', 'art classroom', 'dresser']",False
candy,lobby,none,"['dwelling', 'chamber', 'boot', 'lobby', 'packet']",False
candy bar,garage,garage,"['glass', 'classroom', 'belfry', 'garage', 'shell']",True
canister,utility room,utility room,"['utility room', 'deck', ""child's bedroom"", 'toolbox', 'nest']",True
canteen,backpack,backpack,"['court', 'bike', 'carton', 'schoolroom', 'backpack']",True
canvas,art classroom,art classroom,"['keg', 'art classroom', 'home', 'keg', 'bike']",True
cap,suitcase,suitcase,"['grand ballroom', 'orchestra', 'suitcase', 'apartment', 'glass']",True
carburettor,car,car,"['furniture', 'cubicle', 'sedan', 'car', 'wardrobe']",True
card,box,study,"['cabin', 'purse', 'study', 'closet', 'box']",False
card game,playroom,playroom,"[""child's room"", 'ambulance', ""teenager's bedroom"", 'side of the room', 'playroom']",True
carpeting,house,house,"['larder', 'closet', 'engine', 'house', 'container']",True
carrot,fridge,fridge,"['sink', 'hall', 'fridge', 'butt', 'cradle']",True
carrying case,kitchen,wardrobe,"['dormroom', 'kitchen', 'wardrobe', 'handbag', 'belfry']",False
case,trunk,trunk,"['dishwasher', 'bathroom and kitchen', 'trunk', 'separate room', 'bright room']",True
casserole dish,television room,none,"['television room', 'nest', 'one of the classrooms', 'case', 'floor']",False
cauliflower,oven,oven,"['small room', 'oven', 'wallet', 'boot', 'living rooms']",True
cd,bedroom,bedroom,"['shaker', 'bedroom', 'deck', 'place', 'corridor']",True
celery,refrigerator,refrigerator,"['lobby', 'pan', 'numerous modern washrooms', 'engine', 'refrigerator']",True
cellar,basement,basement,"['room of the house', 'basement', 'dresser', ""person's living room"", 'drawer']",True
cellphone,living room,living room,"['basket', 'bank', 'machine', 'guest room', 'living room']",True
centerpiece,table,table,"['table', 'trunk', 'schoolroom', 'briefcase', 'suitcase']",True
cereal,living room,none,"['pan', 'livingroom', 'desk', 'laundry room', 'living room']",False
chain,dining room,chest,"['sedan', 'livin room', 'chest', 'dining room', 'art classroom']",False
chair,living room,living room,"['storage room', ""men's restroom"", 'living room', 'castle', 'dimly lit room']",True
chalk,classroom,classroom,"['bathroom cabinet', 'tank', 'carton', 'plate', 'classroom']",True
chalkboard,classroom,classroom,"['family room', 'bathroom drawer', 'garage', 'classroom', 'larder']",True
check,bank,bank,"['bank', 'bay', 'lounge', 'freezer', ""prostitute's bedroom""]",True
cheese,fridge,fridge,"['press', 'fridge', 'music room', 'freezer', 'living room']",True
chesterfield,living room,living room,"['plate', 'belfry', 'stove', 'living room', 'television room']",True
chicken,freezer,freezer,"['tea room', 'family room', ""child's room"", 'camp', 'freezer']",True
chickpea,oven,none,"['every bedroom', 'hatbox', 'basket', 'stand', 'oven']",False
china,cabinet,cabinet,"['table', 'cabinet', 'bay', 'freezer', 'bath']",True
chip,pot,card room,"['card room', 'hamper', 'pot', 'bed', 'deck']",False
chocolate,childs room,container,"['art classroom', 'container', 'hospital drug storeroom', 'safe', 'childs room']",False
chocolate box,exercise room,dresser,"['apartment', 'automobile', 'bookshelf', 'exercise room', 'dresser']",False
chocolate milk pods,kitchen,kitchen,"['bathroom or kitchen', 'music room', 'dungeon', ""men's restroom"", 'kitchen']",True
chocolate powder,playroom,refrigerator,"['chest', 'garbage', 'nest', 'refrigerator', 'playroom']",False
chopping board,television room,counter,"['toolbox', 'television room', 'counter', 'hall', 'truck']",False
cinnamon,kitchen,kitchen,"['art classroom', 'kitchen', 'purse', 'dresser', 'bathroom drawer']",True
clamp,lobby,camp,"['camp', 'freezer', 'lobby', 'apartment', 'waiting room']",False
clay,storage room,storage room,"['storage room', 'toolbox', 'attic', 'ballroom', 'bank']",True
clipboard,desk,desk,"['art classroom', 'desk', 'jar', 'wardrobe', 'cabinet']",True
clock,television room,television room,"['head', 'television room', 'oven', 'shaker', 'bar']",True
closet,apartment,apartment,"['garbage', 'bright room', 'boat', 'apartment', 'oven']",True
cloth,bathroom,bathroom,"['schoolroom', 'one room flat', 'well', 'bathroom', 'music room']",True
clothing,house,child's bedroom,"[""child's bedroom"", 'house', 'hatbox', 'jar', 'broom closet']",False
coaster,table,table,"['bathroom', ""child's bedroom"", 'bathroom cabinet', 'every bedroom', 'table']",True
coat,closet,closet,"['jacket', 'closet', 'stand', 'motel room', 'room of the house']",True
coating,range,garbage,"['dumpster', 'furniture', 'range', 'bath', 'garbage']",False
cockpit,head,camp,"['different room', 'butt', 'camp', 'head', 'camp']",False
coffee,pot,pot,"['cat', 'bike', 'broom closet', 'pot', 'side of the room']",True
coffee beans,exercise room,bar,"['bar', 'beehive', 'ballroom', 'exercise room', 'one of the classrooms']",False
coffee pods,closet,none,"['shelf', 'closet', 'camp', 'guest room', 'toaster']",False
coffeemachine,kitchen,kitchen,"['kitchen', 'pantry', 'most rooms', 'basket', 'box']",True
coffeemaker,exercise room,none,"['pod', 'sofa', 'delivery room', ""prostitute's bedroom"", 'exercise room']",False
coffeetable,living room,living room,"['living room', 'mansion', 'truck', 'plate', 'range']",True
coil,machine,utility room,"['machine', 'spoon', 'utility room', 'washer', 'boot']",False
coke,can,fridge,"['fridge', 'shell', 'can', 'pot', 'bag']",False
cola,fridge,fridge,"['home', 'sink', ""men's restroom"", 'loft', 'fridge']",True
collage,one of the classrooms,every bedroom,"['basket', 'every bedroom', 'one of the classrooms', 'bank', 'cruet']",False
colored wood blocks,bedroom,none,"['living rooms', 'lamp', 'boot', 'bookshelf', 'bedroom']",False
column,table,numerous modern washrooms,"['numerous modern washrooms', 'table', 'head', 'home', 'chamber']",False
comb,hive,larder,"['hive', 'carton', 'cellar', 'larder', 'kitchen']",False
comfort,bed,bed,"['quiver', 'range', 'bed', 'class room', 'palace']",True
compass,cabinet,class room,"['box', 'cabinet', 'bar', 'class room', 'orchestra']",False
compote,jar,jar,"['case', 'car', 'jar', 'palace', 'hamper']",True
computer,table,master bedroom,"['master bedroom', 'bathroom and kitchen', 'butt', 'table', 'dumpster']",False
condiment,closet,larder,"['attic', 'closet', 'boot', 'larder', 'jar']",False
condom,bathroom,bathroom,"['table', 'basket', 'dining room', 'bathroom', 'beehive']",True
conserve,jar,jar,"['breadbox', 'plate', 'study', 'jar', 'class room']",True
container,car,trunk,"['engine', 'art classroom', 'house', 'trunk', 'car']",False
contraceptive,drawer,drawer,"['separate room', 'bag', 'den', 'drawer', 'different room']",True
cookbook,shelf,shelf,"['shelf', 'bottle', 'motorbike', 'garage', 'packet']",True
cookie,oven,storage room,"['bookshelf', 'oven', 'washer', 'storage room', 'jacket']",False
cooky,container,container,"['container', 'backpack', 'barrel', 'class room', 'side of the room']",True
cooler,kitchen,kitchen,"['wallet', 'grand ballroom', ""cash's room"", 'kitchen', 'different room']",True
copyholder,desk,desk,"['desk', 'wardrobe', ""teenager's bedroom"", 'loft', 'childs room']",True
cord,backpack,backpack,"['guest room', 'backpack', 'bathroom', 'package', 'one of the classrooms']",True
coronet,cabinet,cabinet,"['tin', 'bay', 'small room', 'cabinet', 'place']",True
cosmetic,drawer,drawer,"['home', 'quiver', 'boat', 'home', 'drawer']",True
couch,house,house,"['shoe', 'truck', 'house', 'basket', 'most rooms']",True
countertop,bathroom,bathroom,"['wardrobe', 'bathroom', 'packet', 'loft', 'playroom']",True
cracker,breadbox,breadbox,"['bright room', 'well', 'most rooms', 'breadbox', 'hive']",True
cracker box,closet,closet,"['music room', 'closet', 'motorbike', 'bag', 'pitcher']",True
crate,kitchen,none,"['tin', 'chamber', 'playroom', 'living rooms', 'kitchen']",False
crayon,utility room,larder,"['orchestra', 'utility room', 'kitchen or bathroom', 'briefcase', 'larder']",False
creditcard,living room,briefcase,"['living room', 'attic', 'briefcase', 'quiver', 'sedan']",False
crisp,table,cabinet,"['parlor', 'table', 'packet', 'cabinet', 'bath']",False
crowbar,cabinet,house,"['class room', 'house', 'cabinet', 'package', 'room']",False
cube storage box,lobby,lobby,"['lobby', ' middle of the room', 'kitchen or bathroom', 'freezer', 'dungeon']",True
cubicle,bank,room of the house,"['board', 'bank', 'room of the house', 'livin room', 'bathtub']",False
cup,kitchen,kitchen,"['oven', 'jacket', 'kitchen', 'family room', 'breadbox']",True
cupcake,oven,room,"['room', 'guest room', 'oven', 'card room', 'dresser']",False
curtain,living room,living room,"['bowl', 'laundry room', 'range', 'jacket', 'living room']",True
cushion,closet,closet,"['briefcase', 'study', 'every room', 'freezer', 'closet']",True
custard,refrigerator,refrigerator,"['house', 'head', ""child's bedroom"", 'refrigerator', 'bus']",True
cutlery,table,table,"['table', 'broom closet', 'locker', 'card room', 'hospital drug storeroom']",True
damper,attic,attic,"[' middle of the room', 'head', 'attic', 'dimly lit room', 'microwave']",True
dashboard,car,automobile,"['storage room', 'press', 'automobile', 'car', 'larder']",False
decanter,bar,bar,"['lobby', 'bar', 'hospital drug storeroom', 'court', 'hall']",True
deck,backyard,backyard,"['trap', 'backyard', 'suitcase', 'cabinet', 'one of the classrooms']",True
design,plate,storage room,"['castle', 'hall', 'machine', 'storage room', 'plate']",False
desk,bedroom,bedroom,"['bedroom', 'tin', 'cabin', 'desk', 'hive']",True
desk caddy,storage room,bright room,"['master bedroom', 'microwave', 'sack', 'bright room', 'storage room']",False
desklamp,living room,teenager's bedroom,"['parlor', ""teenager's bedroom"", 'hospital drug storeroom', 'living room', 'one room flat']",False
desktop,bedroom,bedroom,"['cruet', 'floor', 'court', 'bedroom', 'hospital drug storeroom']",True
dessert,refrigerator,refrigerator,"['teapot', 'cubicle', 'refrigerator', 'hall', 'bag']",True
diaper pack,exercise room,pantry,"['pantry', 'lamp', 'home', 'library', 'exercise room']",False
diary,desk,desk,"['desk', ' middle of the room', 'floor', 'kitchen or bathroom', 'foyer']",True
dictionary,table,table,"['larder', 'cruet', 'table', 'room of the house', 'quiver']",True
dietary supplement,living room,none,"['furniture', 'living room', 'bunk', 'packet', 'board']",False
dime,purse,pocket,"['box', 'bathroom', 'vault', 'pocket', 'purse']",False
diningtable,kitchen,kitchen,"['laundry room', 'kitchen', 'wallet', 'master bedroom', 'packet']",True
dinner,table,table,"['television room', 'wallet', 'sack', 'room', 'table']",True
dish,apartment,home,"['trap', 'home', 'apartment', 'keg', 'pot']",False
dish drainer,television room,pan,"['television room', 'pan', 'purse', 'bunk', 'case']",False
dishsponge,bathroom,bathroom,"['court', 'bathroom', 'oven', 'jar', 'study']",True
dishtowel,television room,none,"['sack', ""men's restroom"", 'television room', 'fridge', 'family room']",False
dishwasher,kitchen,kitchen,"['breadbox', 'jar', 'kitchen', 'dresser', 'pan']",True
dispensing closure,bedroom,bathroom cabinet,"['guest room', 'library', 'bathroom cabinet', 'bedroom', 'lamp']",False
document,suitcase,every bedroom,"['suitcase', 'backyard', 'every bedroom', 'art classroom', 'case']",False
dog bowl,home office,den,"['den', 'table', 'microwave', 'beehive', 'home office']",False
dog chew toy,kitchen,locker,"['locker', 'suitcase', 'fridge', 'pot', 'kitchen']",False
dogbed,bedroom,bedroom,"['numerous modern washrooms', 'bedroom', 'delivery room', 'anor room', 'card room']",True
dollhouse toy,home office,backpack,"['truck', 'backpack', 'bath', 'toolbox', 'home office']",False
donut,home office,room of the house,"['backpack', 'hive', 'room of the house', 'home office', 'jar']",False
door,room,room,"['head', 'shoe', 'room', 'bank', 'quiver']",True
doughnut,fridge,none,"['machine', 'boat', 'larder', 'bathroom or kitchen', 'fridge']",False
drawer,kitchen,kitchen,"['apartment', 'bathroom and kitchen', ""person's living room"", 'bicycle', 'kitchen']",True
dress,closet,closet,"['waiting room', 'closet', 'bank', 'childs room', 'chamber']",True
dresser,bedroom,bedroom,"['cellar', 'bundle', 'orchestra', 'bedroom', ""person's living room""]",True
dressing,refrigerator,laundry room,"['lounge', 'refrigerator', 'aquarium', 'laundry room', 'safe']",False
drill,toolbox,toolbox,"['case', 'toolbox', 'small room', 'truck', 'hatbox']",True
drink,can,can,"['hive', 'garage', 'can', 'schoolroom', 'package']",True
drink coaster,garage,counter,"['counter', 'garage', 'shelf', 'bookshelf', ""teenager's bedroom""]",False
driveway,car,car,"['independent room', 'car', 'packet', 'closet', 'bright room']",True
drum,child's room,child's room,"['broom closet', ""child's room"", 'bathroom drawer', 'oven', 'hospital drug storeroom']",True
dryer,basement,basement,"['bright room', 'bath', 'foyer', 'basement', 'dresser']",True
duck,oven,lobby,"['oven', 'shoe', 'sink', 'lobby', 'cruet']",False
duct,attic,attic,"['case', 'backyard', 'small room', 'attic', 'bowl']",True
duct tape,childs room,none,"[""prostitute's bedroom"", 'ir rooms', 'suitcase', 'nest', 'childs room']",False
dumbbell,bedroom,dormroom,"['garbage', 'bedroom', 'pan', 'den', 'dormroom']",False
dumbbell rack,television room,television room,"['microwave', 'tank', 'television room', 'master bedroom', 'trunk']",True
dungeon,basement,basement,"['mansion', 'motorbike', 'basement', 'can', 'locker']",True
dustbin,kitchen,kitchen,"['bar', 'garage', 'bicycle', 'kitchen', 'dimly lit room']",True
dustpan and brush,playroom,toolbox,"['tank', 'every bedroom', 'toolbox', 'playroom', 'small room']",False
dutch oven,pantry room,pantry room,"['parlor', 'side of the room', 'card room', 'bathroom drawer', 'pantry room']",True
duvet,living room,living room,"['stand', 'garbage', 'bowl', 'art classroom', 'living room']",True
easter basket,corridor,none,"['loungeroom', 'wardrobe', 'sedan', 'corridor', 'every bedroom']",False
edible,plate,kitchen,"['furniture', 'plate', 'dormroom', 'kitchen', 'cup']",False
egg,kitchen,kitchen,"['basket', 'kitchen', 'every bedroom', 'pan', 'orchestra']",True
eggplant,oven,oven,"['chest', 'cabin', 'oven', 'hive', 'bundle']",True
electric heater,home office,basement,"['home office', 'basement', 'handbag', 'suitcase', 'machine']",False
electric toothbrush,lobby,basement,"['sack', 'range', 'lobby', 'basement', 'class room']",False
electronic adapter,playroom,backpack,"['backpack', 'different room', 'packet', 'playroom', ' middle of the room']",False
electronic cable,kitchen,kitchen,"['kitchen', 'tin', 'tin', 'mailbox', 'classroom']",True
elevator,apartment,apartment,"['loft', 'furniture', 'music room', 'apartment', 'room of the house']",True
emperor,hall,closet,"['hatbox', 'closet', 'bathroom', 'hall', 'basement']",False
encyclopedia,library,library,"['library', 'cruet', 'bottle', 'wallet', 'truck']",True
engraving,plate,plate,"['plate', 'pocket', 'one of the classrooms', 'tank', 'deck']",True
envelope,desk,desk,"['chest', 'wallet', 'tin', 'desk', ' middle of the room']",True
face moisturizer,kitchen,home,"['kitchen', 'home', 'cat', 'cradle', 'barrel']",False
faucet,bathroom,bathroom,"['bathroom', 'master bedroom', 'pocket', 'bike', ""men's restroom""]",True
fiberglass,boat,boat,"['boat', 'tin', 'freezer', 'laundry room', 'home office']",True
figurine,shelf,shelf,"['stove', 'nest', 'garbage', 'boat', 'shelf']",True
file sorter,childs room,counter,"[""child's room"", 'larder', 'cabin', 'counter', 'childs room']",False
film,cabinet,cabinet,"['cabinet', 'dishwasher', 'bus', 'bright room', 'bathroom drawer']",True
fingerpaint,bathroom,classroom,"['classroom', 'shelf', 'guest room', 'bathroom', 'cruet']",False
fire,basement,basement,"['chest', 'family room', 'vault', 'basement', 'bike']",True
firearm,cabinet,closet,"['engine', 'cabinet', 'parlor', 'closet', 'bookshelf']",False
fireplace,room,livingroom,"['bank', 'livingroom', 'classroom', 'room', 'keg']",False
fish,boat,boat,"['shelf', 'boat', 'jacket', 'hall', 'sack']",True
fitness tracker wristband,dining room,motel room,"['motel room', 'schoolroom', 'dining room', 'court', 'separate room']",False
flag,classroom,classroom,"['dwelling', 'classroom', 'cellar', 'bathroom or kitchen', 'bathroom and kitchen']",True
flashlight,utility room,utility room,"['stove', 'stove', 'boot', 'classroom', 'utility room']",True
flat screwdriver,utility room,utility room,"['camp', 'car', 'sink', 'beehive', 'utility room']",True
floor,kitchen,wardrobe,"['kitchen', 'stove', 'wardrobe', 'bathroom drawer', 'bathroom drawer']",False
floorlamp,living room,living room,"['anor room', 'desk', 'guest room', 'living room', 'mansion']",True
flour,pantry,pantry,"['living rooms', 'shaker', 'library', 'pantry', 'beehive']",True
foam brick,television room,card room,"['pot', ""person's living room"", 'television room', 'card room', 'bowl']",False
folder,garage,handbag,"['loft', 'handbag', 'engine', 'garage', 'purse']",False
fondant,bedroom,none,"['bicycle', 'bedroom', 'pitcher', 'cradle', 'desk']",False
food,backpack,den,"['stand', 'car', 'art classroom', 'backpack', 'den']",False
foot,shoe,shoe,"['pantry room', 'master bedroom', 'shoe', 'bank', 'cabinet']",True
footstool,bathroom,room,"['room', 'icebox', 'bathroom', 'jar', 'pantry room']",False
foresail,boat,boat,"['dresser', 'anor room', 'boat', 'dresser', 'jacket']",True
fork,kitchen,kitchen,"['tea room', 'sack', 'pot', 'kitchen', 'hive']",True
form,cabinet,cabinet,"['hotel room', 'cabinet', 'barrel', 'cat', 'sink']",True
foundation,closet,cellar,"['pod', ""children's room"", 'closet', 'aquarium', 'cellar']",False
foyer,apartment,apartment,"['teapot', 'hive', 'shaker', ""men's restroom"", 'apartment']",True
frame,bed,room,"['restroom', 'bed', 'hall', 'jacket', 'room']",False
freezer,kitchen,kitchen,"['kitchen', 'restroom', 'mailbox', 'stove', 'boat']",True
fridge,kitchen,kitchen,"['motorbike', 'way', 'automobile', 'kitchen', 'freezer']",True
frosting,jar,none,"['storage room', 'furniture', 'den', 'jar', 'attic']",False
fruit,plate,plate,"['chamber', 'music room', 'microwave', 'dishwasher', 'plate']",True
fruit snack,playroom,cabinet,"['backpack', 'cellar', 'desk', 'playroom', 'cabinet']",False
fur,cat,cat,"['head', 'machine', 'loungeroom', 'cat', 'bathroom drawer']",True
furnace,basement,basement,"['basement', 'broom closet', 'jacket', 'lobby', 'lounge']",True
furniture,loft,one of the classrooms,"['corridor', 'one of the classrooms', 'refrigerator', 'camp', 'loft']",False
galley,boat,boat,"['boat', 'toolbox', 'bag', 'independent room', 'ambulance']",True
garage,house,house,"['house', 'exercise room', 'anor room', 'bathroom and kitchen', 'childs room']",True
garbage,dumpster,dumpster,"['freezer', 'dormroom', 'living rooms', 'bag', 'dumpster']",True
garbagebag,kitchen,kitchen,"['pan', 'kitchen', 'every room', 'cubicle', 'vault']",True
garbagecan,bedroom,house,"['handbag', 'bedroom', 'freezer', 'house', 'library']",False
garlic,kitchen,kitchen,"['safe', 'different room', 'fridge', 'kitchen', 'parlor']",True
garment,suitcase,suitcase,"['bathroom', 'suitcase', 'attic', 'purse', 'basement']",True
garter,drawer,drawer,"['nest', 'room of the house', 'board', 'lounge', 'drawer']",True
gas,boat,boat,"['cabinet', 'aquarium', 'small room', 'boat', 'floor']",True
gate,garden,garden,"['cup', 'garden', 'bathroom cabinet', 'room of the house', 'well']",True
gauze,cabinet,cabinet,"['cabinet', 'pot', 'camp', 'cubicle', 'jar']",True
gear,car,bike,"['chest', 'bike', 'car', 'wallet', 'hamper']",False
gel,refrigerator,refrigerator,"['ir rooms', 'drawer', 'refrigerator', 'garbage', 'house']",True
