object,correct_location,predicted_location,location_choices,correct_prediction
coffeetable,living room,living room,"['range', 'living room', 'mansion', 'truck', 'plate']",True
coil,machine,utility room,"['washer', 'machine', 'utility room', 'spoon', 'boot']",False
coke,can,fridge,"['fridge', 'can', 'bag', 'shell', 'pot']",False
cola,fridge,fridge,"['home', ""men's restroom"", 'sink', 'loft', 'fridge']",True
collage,one of the classrooms,one of the classrooms,"['one of the classrooms', 'cruet', 'bank', 'every bedroom', 'basket']",True
colored wood blocks,bedroom,living rooms,"['bookshelf', 'lamp', 'boot', 'bedroom', 'living rooms']",False
column,table,chamber,"['head', 'numerous modern washrooms', 'home', 'table', 'chamber']",False
comb,hive,kitchen,"['cellar', 'carton', 'larder', 'hive', 'kitchen']",False
comfort,bed,bed,"['palace', 'quiver', 'class room', 'range', 'bed']",True
compass,cabinet,class room,"['box', 'bar', 'class room', 'cabinet', 'orchestra']",False
compote,jar,jar,"['hamper', 'jar', 'car', 'palace', 'case']",True
computer,table,table,"['dumpster', 'table', 'bathroom and kitchen', 'master bedroom', 'butt']",True
condiment,closet,jar,"['jar', 'larder', 'closet', 'attic', 'boot']",False
condom,bathroom,bathroom,"['dining room', 'bathroom', 'table', 'basket', 'beehive']",True
conserve,jar,jar,"['study', 'jar', 'class room', 'plate', 'breadbox']",True
container,car,house,"['engine', 'trunk', 'house', 'art classroom', 'car']",False
contraceptive,drawer,drawer,"['bag', 'drawer', 'separate room', 'den', 'different room']",True
cookbook,shelf,shelf,"['shelf', 'garage', 'packet', 'bottle', 'motorbike']",True
cookie,oven,storage room,"['bookshelf', 'storage room', 'washer', 'jacket', 'oven']",False
cooky,container,container,"['backpack', 'class room', 'side of the room', 'barrel', 'container']",True
cooler,kitchen,kitchen,"['kitchen', 'wallet', ""cash's room"", 'different room', 'grand ballroom']",True
copyholder,desk,desk,"['loft', ""teenager's bedroom"", 'desk', 'childs room', 'wardrobe']",True
cord,backpack,backpack,"['backpack', 'package', 'bathroom', 'guest room', 'one of the classrooms']",True
coronet,cabinet,cabinet,"['bay', 'tin', 'cabinet', 'place', 'small room']",True
cosmetic,drawer,drawer,"['boat', 'home', 'drawer', 'home', 'quiver']",True
couch,house,house,"['truck', 'basket', 'shoe', 'house', 'most rooms']",True
countertop,bathroom,bathroom,"['packet', 'wardrobe', 'bathroom', 'playroom', 'loft']",True
cracker,breadbox,breadbox,"['breadbox', 'hive', 'bright room', 'most rooms', 'well']",True
cracker box,closet,closet,"['music room', 'motorbike', 'bag', 'closet', 'pitcher']",True
crate,kitchen,tin,"['living rooms', 'chamber', 'kitchen', 'playroom', 'tin']",False
crayon,utility room,utility room,"['kitchen or bathroom', 'orchestra', 'larder', 'utility room', 'briefcase']",True
creditcard,living room,briefcase,"['sedan', 'attic', 'briefcase', 'living room', 'quiver']",False
crisp,table,packet,"['packet', 'parlor', 'bath', 'table', 'cabinet']",False
crowbar,cabinet,cabinet,"['class room', 'room', 'house', 'cabinet', 'package']",True
cube storage box,lobby,lobby,"['dungeon', 'kitchen or bathroom', 'freezer', 'lobby', ' middle of the room']",True
cubicle,bank,bank,"['bank', 'livin room', 'bathtub', 'room of the house', 'board']",True
cup,kitchen,kitchen,"['oven', 'kitchen', 'breadbox', 'family room', 'jacket']",True
cupcake,oven,room,"['room', 'card room', 'dresser', 'oven', 'guest room']",False
curtain,living room,living room,"['range', 'bowl', 'jacket', 'living room', 'laundry room']",True
cushion,closet,study,"['closet', 'study', 'every room', 'freezer', 'briefcase']",False
custard,refrigerator,refrigerator,"['refrigerator', 'house', ""child's bedroom"", 'bus', 'head']",True
cutlery,table,table,"['hospital drug storeroom', 'table', 'card room', 'locker', 'broom closet']",True
damper,attic,attic,"['microwave', 'head', 'dimly lit room', ' middle of the room', 'attic']",True
dashboard,car,car,"['larder', 'storage room', 'press', 'car', 'automobile']",True
decanter,bar,bar,"['hall', 'lobby', 'court', 'hospital drug storeroom', 'bar']",True
deck,backyard,backyard,"['cabinet', 'suitcase', 'one of the classrooms', 'trap', 'backyard']",True
design,plate,storage room,"['hall', 'machine', 'plate', 'storage room', 'castle']",False
desk,bedroom,desk,"['hive', 'desk', 'bedroom', 'tin', 'cabin']",False
desk caddy,storage room,bright room,"['storage room', 'sack', 'master bedroom', 'bright room', 'microwave']",False
desklamp,living room,teenager's bedroom,"['living room', 'parlor', ""teenager's bedroom"", 'one room flat', 'hospital drug storeroom']",False
desktop,bedroom,bedroom,"['court', 'floor', 'hospital drug storeroom', 'cruet', 'bedroom']",True
dessert,refrigerator,refrigerator,"['teapot', 'hall', 'refrigerator', 'bag', 'cubicle']",True
diaper pack,exercise room,home,"['pantry', 'exercise room', 'library', 'home', 'lamp']",False
diary,desk,desk,"['kitchen or bathroom', 'floor', 'desk', 'foyer', ' middle of the room']",True
dictionary,table,room of the house,"['larder', 'room of the house', 'table', 'quiver', 'cruet']",False
dietary supplement,living room,furniture,"['living room', 'bunk', 'packet', 'board', 'furniture']",False
dime,purse,pocket,"['pocket', 'purse', 'vault', 'bathroom', 'box']",False
diningtable,kitchen,kitchen,"['laundry room', 'master bedroom', 'wallet', 'packet', 'kitchen']",True
dinner,table,table,"['wallet', 'room', 'sack', 'table', 'television room']",True
dish,apartment,home,"['pot', 'trap', 'apartment', 'home', 'keg']",False
dish drainer,television room,television room,"['purse', 'television room', 'pan', 'case', 'bunk']",True
dishsponge,bathroom,bathroom,"['bathroom', 'oven', 'study', 'jar', 'court']",True
dishtowel,television room,fridge,"['family room', 'sack', ""men's restroom"", 'television room', 'fridge']",False
dishwasher,kitchen,kitchen,"['kitchen', 'jar', 'dresser', 'pan', 'breadbox']",True
dispensing closure,bedroom,bathroom cabinet,"['bedroom', 'lamp', 'bathroom cabinet', 'guest room', 'library']",False
document,suitcase,case,"['case', 'suitcase', 'art classroom', 'backyard', 'every bedroom']",False
dog bowl,home office,den,"['microwave', 'home office', 'table', 'den', 'beehive']",False
dog chew toy,kitchen,locker,"['pot', 'fridge', 'locker', 'kitchen', 'suitcase']",False
dogbed,bedroom,bedroom,"['card room', 'delivery room', 'anor room', 'bedroom', 'numerous modern washrooms']",True
dollhouse toy,home office,home office,"['toolbox', 'backpack', 'truck', 'bath', 'home office']",True
donut,home office,jar,"['room of the house', 'backpack', 'hive', 'home office', 'jar']",False
door,room,room,"['head', 'quiver', 'shoe', 'room', 'bank']",True
doughnut,fridge,fridge,"['boat', 'bathroom or kitchen', 'fridge', 'machine', 'larder']",True
drawer,kitchen,kitchen,"['bicycle', 'apartment', ""person's living room"", 'bathroom and kitchen', 'kitchen']",True
dress,closet,closet,"['childs room', 'waiting room', 'closet', 'bank', 'chamber']",True
dresser,bedroom,bedroom,"['cellar', 'bundle', ""person's living room"", 'bedroom', 'orchestra']",True
dressing,refrigerator,refrigerator,"['safe', 'aquarium', 'lounge', 'refrigerator', 'laundry room']",True
drill,toolbox,toolbox,"['hatbox', 'truck', 'case', 'toolbox', 'small room']",True
drink,can,can,"['package', 'hive', 'garage', 'schoolroom', 'can']",True
drink coaster,garage,counter,"['counter', ""teenager's bedroom"", 'bookshelf', 'shelf', 'garage']",False
driveway,car,car,"['closet', 'packet', 'independent room', 'bright room', 'car']",True
drum,child's room,child's room,"['broom closet', 'oven', ""child's room"", 'bathroom drawer', 'hospital drug storeroom']",True
dryer,basement,basement,"['bright room', 'dresser', 'bath', 'foyer', 'basement']",True
duck,oven,lobby,"['sink', 'shoe', 'cruet', 'oven', 'lobby']",False
duct,attic,attic,"['bowl', 'attic', 'case', 'backyard', 'small room']",True
duct tape,childs room,suitcase,"[""prostitute's bedroom"", 'childs room', 'suitcase', 'ir rooms', 'nest']",False
dumbbell,bedroom,den,"['bedroom', 'dormroom', 'den', 'garbage', 'pan']",False
dumbbell rack,television room,television room,"['microwave', 'television room', 'tank', 'master bedroom', 'trunk']",True
dungeon,basement,basement,"['can', 'motorbike', 'mansion', 'basement', 'locker']",True
dustbin,kitchen,kitchen,"['garage', 'bar', 'dimly lit room', 'bicycle', 'kitchen']",True
dustpan and brush,playroom,toolbox,"['small room', 'tank', 'every bedroom', 'playroom', 'toolbox']",False
dutch oven,pantry room,pantry room,"['parlor', 'side of the room', 'card room', 'bathroom drawer', 'pantry room']",True
duvet,living room,living room,"['stand', 'living room', 'art classroom', 'bowl', 'garbage']",True
easter basket,corridor,loungeroom,"['sedan', 'loungeroom', 'wardrobe', 'every bedroom', 'corridor']",False
edible,plate,plate,"['plate', 'furniture', 'cup', 'kitchen', 'dormroom']",True
egg,kitchen,kitchen,"['basket', 'orchestra', 'every bedroom', 'kitchen', 'pan']",True
eggplant,oven,oven,"['hive', 'oven', 'cabin', 'chest', 'bundle']",True
electric heater,home office,home office,"['suitcase', 'basement', 'home office', 'handbag', 'machine']",True
electric toothbrush,lobby,basement,"['basement', 'range', 'lobby', 'sack', 'class room']",False
electronic adapter,playroom,packet,"['playroom', 'different room', 'backpack', ' middle of the room', 'packet']",False
electronic cable,kitchen,tin,"['mailbox', 'classroom', 'tin', 'kitchen', 'tin']",False
elevator,apartment,apartment,"['loft', 'apartment', 'music room', 'room of the house', 'furniture']",True
emperor,hall,hall,"['hatbox', 'hall', 'bathroom', 'basement', 'closet']",True
encyclopedia,library,library,"['truck', 'library', 'cruet', 'bottle', 'wallet']",True
engraving,plate,one of the classrooms,"['deck', 'tank', 'one of the classrooms', 'pocket', 'plate']",False
envelope,desk,desk,"['chest', 'tin', 'desk', 'wallet', ' middle of the room']",True
face moisturizer,kitchen,home,"['kitchen', 'cradle', 'cat', 'home', 'barrel']",False
faucet,bathroom,bathroom,"['bike', 'master bedroom', 'bathroom', 'pocket', ""men's restroom""]",True
fiberglass,boat,boat,"['freezer', 'boat', 'tin', 'laundry room', 'home office']",True
figurine,shelf,shelf,"['garbage', 'nest', 'boat', 'stove', 'shelf']",True
file sorter,childs room,counter,"['counter', 'larder', 'childs room', ""child's room"", 'cabin']",False
film,cabinet,cabinet,"['cabinet', 'dishwasher', 'bright room', 'bus', 'bathroom drawer']",True
fingerpaint,bathroom,classroom,"['classroom', 'cruet', 'guest room', 'shelf', 'bathroom']",False
fire,basement,basement,"['family room', 'chest', 'vault', 'basement', 'bike']",True
firearm,cabinet,cabinet,"['parlor', 'bookshelf', 'closet', 'engine', 'cabinet']",True
fireplace,room,livingroom,"['bank', 'classroom', 'livingroom', 'room', 'keg']",False
fish,boat,boat,"['sack', 'hall', 'jacket', 'boat', 'shelf']",True
fitness tracker wristband,dining room,separate room,"['schoolroom', 'separate room', 'motel room', 'court', 'dining room']",False
flag,classroom,classroom,"['classroom', 'bathroom and kitchen', 'cellar', 'bathroom or kitchen', 'dwelling']",True
flashlight,utility room,utility room,"['classroom', 'utility room', 'boot', 'stove', 'stove']",True
flat screwdriver,utility room,utility room,"['camp', 'car', 'sink', 'beehive', 'utility room']",True
floor,kitchen,kitchen,"['bathroom drawer', 'wardrobe', 'kitchen', 'stove', 'bathroom drawer']",True
floorlamp,living room,living room,"['living room', 'mansion', 'desk', 'guest room', 'anor room']",True
flour,pantry,pantry,"['pantry', 'library', 'living rooms', 'beehive', 'shaker']",True
foam brick,television room,person's living room,"['bowl', ""person's living room"", 'television room', 'card room', 'pot']",False
folder,garage,handbag,"['handbag', 'engine', 'purse', 'garage', 'loft']",False
fondant,bedroom,desk,"['bicycle', 'desk', 'pitcher', 'cradle', 'bedroom']",False
food,backpack,den,"['art classroom', 'stand', 'backpack', 'den', 'car']",False
foot,shoe,shoe,"['pantry room', 'cabinet', 'master bedroom', 'bank', 'shoe']",True
footstool,bathroom,room,"['jar', 'room', 'bathroom', 'pantry room', 'icebox']",False
foresail,boat,boat,"['anor room', 'dresser', 'jacket', 'boat', 'dresser']",True
fork,kitchen,kitchen,"['hive', 'kitchen', 'pot', 'tea room', 'sack']",True
form,cabinet,cabinet,"['hotel room', 'cat', 'barrel', 'cabinet', 'sink']",True
foundation,closet,cellar,"['aquarium', ""children's room"", 'pod', 'cellar', 'closet']",False
foyer,apartment,apartment,"['teapot', 'shaker', ""men's restroom"", 'apartment', 'hive']",True
frame,bed,room,"['restroom', 'room', 'jacket', 'bed', 'hall']",False
freezer,kitchen,kitchen,"['mailbox', 'boat', 'restroom', 'stove', 'kitchen']",True
fridge,kitchen,kitchen,"['way', 'motorbike', 'kitchen', 'automobile', 'freezer']",True
frosting,jar,jar,"['furniture', 'jar', 'storage room', 'den', 'attic']",True
fruit,plate,plate,"['chamber', 'microwave', 'music room', 'plate', 'dishwasher']",True
fruit snack,playroom,cabinet,"['desk', 'cellar', 'backpack', 'cabinet', 'playroom']",False
fur,cat,cat,"['bathroom drawer', 'head', 'cat', 'loungeroom', 'machine']",True
furnace,basement,basement,"['broom closet', 'jacket', 'lobby', 'lounge', 'basement']",True
furniture,loft,one of the classrooms,"['camp', 'loft', 'refrigerator', 'corridor', 'one of the classrooms']",False
galley,boat,boat,"['bag', 'boat', 'independent room', 'ambulance', 'toolbox']",True
garage,house,house,"['bathroom and kitchen', 'anor room', 'house', 'exercise room', 'childs room']",True
garbage,dumpster,dumpster,"['bag', 'dormroom', 'dumpster', 'living rooms', 'freezer']",True
garbagebag,kitchen,kitchen,"['kitchen', 'pan', 'every room', 'vault', 'cubicle']",True
garbagecan,bedroom,house,"['bedroom', 'freezer', 'house', 'library', 'handbag']",False
garlic,kitchen,kitchen,"['kitchen', 'fridge', 'safe', 'different room', 'parlor']",True
garment,suitcase,suitcase,"['attic', 'bathroom', 'suitcase', 'basement', 'purse']",True
garter,drawer,drawer,"['lounge', 'nest', 'drawer', 'board', 'room of the house']",True
gas,boat,cabinet,"['cabinet', 'floor', 'aquarium', 'boat', 'small room']",False
gate,garden,garden,"['cup', 'well', 'garden', 'room of the house', 'bathroom cabinet']",True
gauze,cabinet,cabinet,"['cabinet', 'pot', 'camp', 'jar', 'cubicle']",True
gear,car,car,"['car', 'bike', 'hamper', 'chest', 'wallet']",True
